task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
12,1,"""OBSERVATION""",,1601898220,83408692,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,2,"""OBSERVATION""",,1601898223,628101523,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,3,"""OBSERVATION""",,1601898225,805281254,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,4,"""OBSERVATION""",,1601898227,212923133,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,5,"""OBSERVATION""",,1601898228,832823195,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,6,"""OBSERVATION""",,1601898231,54036586,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,7,"""OBSERVATION""",,1601898233,87968566,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
12,8,"""OBSERVATION""",,1601898234,526556368,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,9,"""OBSERVATION""",,1601898236,166702384,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,10,"""OBSERVATION""",,1601898238,237849386,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,11,"""OBSERVATION""",,1601898239,625008660,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,12,"""OBSERVATION""",,1601898241,263569821,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,13,"""OBSERVATION""",,1601898242,897095066,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,14,"""OBSERVATION""",,1601898244,442867288,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,15,"""OBSERVATION""",,1601898245,838118393,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
12,16,"""OBSERVATION""",,1601898247,286191566,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,17,"""OBSERVATION""",,1601898248,788529821,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,18,"""OBSERVATION""",,1601898250,312766022,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,19,"""OBSERVATION""",,1601898251,759955078,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,20,"""OBSERVATION""",,1601898253,333743924,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,21,"""OBSERVATION""",,1601898256,334556301,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,22,"""OBSERVATION""",,1601898258,133080051,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,23,"""OBSERVATION""",,1601898259,669626959,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,24,"""OBSERVATION""",,1601898261,45572531,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,25,"""OBSERVATION""",,1601898271,577274054,'',"[True, False, False, False, True, False]",1,0,0,0,1,0
12,26,"""OBSERVATION""",,1601898273,85140418,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,27,"""OBSERVATION""",,1601898276,470748183,'',"[True, False, False, False, True, False]",1,0,0,0,1,0
12,28,"""OBSERVATION""",,1601898282,703275398,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,29,"""OBSERVATION""",,1601898284,225933078,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,30,"""OBSERVATION""",,1601898285,681057642,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,31,"""OBSERVATION""",,1601898287,852971101,'',"[False, False, False, False, False, True]",0,0,0,0,0,1
12,32,"""OBSERVATION""",,1601898289,305216566,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,33,"""OBSERVATION""",,1601898291,234070912,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,34,"""OBSERVATION""",,1601898292,715782894,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,35,"""OBSERVATION""",,1601898295,708523681,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,36,"""OBSERVATION""",,1601898298,320861265,'',"[True, False, False, False, True, False]",1,0,0,0,1,0
12,37,"""OBSERVATION""",,1601898309,133642335,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,38,"""OBSERVATION""",,1601898310,646801475,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,39,"""OBSERVATION""",,1601898318,188311584,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,40,"""OBSERVATION""",,1601898319,637395718,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,41,"""OBSERVATION""",,1601898322,652475998,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,42,"""OBSERVATION""",,1601898325,654496424,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,43,"""OBSERVATION""",,1601898327,63194269,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,44,"""OBSERVATION""",,1601898329,164173583,'',"[False, False, False, False, False, True]",0,0,0,0,0,1
12,45,"""OBSERVATION""",,1601898330,752627320,'',"[False, False, False, True, False, True]",0,0,0,1,0,1
