task_id,task_init_secs,task_init_nsecs,acted_secs,acted_nsecs,taken_action,belief_state,real_state,robot_model,immediate_reward,total_disc_reward
1,1564476239,884581075,1564476239,956556811,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476242,969421026,"""grasp""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476244,726955939,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476247,751466067,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476250,740992831,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476253,733767700,"""grasp""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476255,119797265,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,0.0
1,1564476239,884581075,1564476256,25443657,"""grasp""","""-1""","""0""","""reactive.pomdpx""",-6,-4.342786323554973
1,1564476239,884581075,1564476257,268901764,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-4.342786323554973
1,1564476239,884581075,1564476258,429862638,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-4.342786323554973
1,1564476239,884581075,1564476258,429862638,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-4.342786323554973
1,1564476239,884581075,1564476262,878132731,"""idle""","""-1""","""0""","""reactive.pomdpx""",-6,-9.657840608738972
1,1564476239,884581075,1564476264,40869887,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-9.657840608738972
1,1564476239,884581075,1564476264,986733714,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-9.657840608738972
1,1564476239,884581075,1564476264,986733714,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-9.657840608738972
1,1564476239,884581075,1564476267,995207492,"""idle""","""-1""","""0""","""reactive.pomdpx""",-6,-15.081365389538972
1,1564476239,884581075,1564476269,544876549,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-15.081365389538972
1,1564476239,884581075,1564476272,578641289,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-15.081365389538972
1,1564476239,884581075,1564476275,676814883,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-15.081365389538972
1,1564476239,884581075,1564476275,676814883,"""idle""","""-1""","""0""","""reactive.pomdpx""",0.0,-15.081365389538972
