task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1564476239,952199005,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,2,"""OBSERVATION""",,1564476242,963174816,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,3,"""OBSERVATION""",,1564476244,719637729,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,4,"""OBSERVATION""",,1564476247,744295753,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,5,"""OBSERVATION""",,1564476250,733139888,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,6,"""OBSERVATION""",,1564476253,726304848,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,7,"""OBSERVATION""",,1564476255,112497836,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,8,"""OBSERVATION""",,1564476256,18554606,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,9,"""OBSERVATION""",,1564476257,261373013,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,10,"""OBSERVATION""",,1564476258,422493947,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,11,"""OBSERVATION""",,1564476260,960306228,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,12,"""OBSERVATION""",,1564476262,867882932,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,13,"""OBSERVATION""",,1564476264,34042186,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,14,"""OBSERVATION""",,1564476264,979002933,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,15,"""OBSERVATION""",,1564476266,533349173,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,16,"""OBSERVATION""",,1564476267,983703871,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,17,"""OBSERVATION""",,1564476269,536495767,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,18,"""OBSERVATION""",,1564476272,572823236,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,19,"""OBSERVATION""",,1564476275,668947197,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,20,"""OBSERVATION""",,1564476278,673555726,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,21,"""OBSERVATION""",,1564476281,209339456,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,22,"""OBSERVATION""",,1564476281,892505451,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,23,"""OBSERVATION""",,1564476289,940195310,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,24,"""OBSERVATION""",,1564476290,79539100,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,25,"""OBSERVATION""",,1564476290,167971505,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,26,"""OBSERVATION""",,1564476290,881158957,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,27,"""OBSERVATION""",,1564476292,660512186,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,28,"""OBSERVATION""",,1564476295,179353271,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,29,"""OBSERVATION""",,1564476295,715282564,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,30,"""OBSERVATION""",,1564476297,545169915,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,31,"""OBSERVATION""",,1564476300,273283900,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,32,"""OBSERVATION""",,1564476300,377699492,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,33,"""OBSERVATION""",,1564476302,241365407,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,34,"""OBSERVATION""",,1564476305,292403303,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,35,"""OBSERVATION""",,1564476306,737595387,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,36,"""OBSERVATION""",,1564476307,144051062,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
