,rosbagTimestamp,task_id,subtask_id,step_count,who_reports,taken_action,belief_state,warnings_count_subtask,real_obs_received,real_obs_received_array,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,secs.2,nsecs.2,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
23,1.5587100780423E+018,1,0,11,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""22.028412""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
24,1.55871007806691E+018,1,0,12,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:1 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 1, 0, 0, 0]","[True, False, False, False, True, False]",6,19,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
25,1.55871008589689E+018,1,0,13,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]","[True, False, False, True, False, False]",12,39,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
26,1.55871008731121E+018,1,5,13,"""SENSOR""",'','',1,'',[],[],0,0,'','',"""22.028412""",1558710085,869249390,"""success""","""HUMAN""",9.327687826,0,5,100.0,'',29.084250043,0,0,0,
27,1.55871008817928E+018,1,0,13,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""24.090899""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
28,1.55871008819738E+018,1,0,14,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
29,1.55871009004468E+018,1,0,14,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
30,1.55871009006874E+018,1,0,15,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]","[True, False, False, False, False, True]",9,35,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
31,1.55871009205726E+018,1,0,15,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
32,1.55871009208255E+018,1,0,16,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
33,1.55871009356564E+018,1,0,16,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
34,1.55871009358524E+018,1,0,17,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]","[True, False, False, False, False, True]",9,35,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
35,1.55871009511345E+018,1,0,17,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
36,1.5587100951359E+018,1,0,18,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
37,1.55871009658107E+018,1,0,19,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]","[True, False, False, True, False, False]",12,39,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
38,1.55871009799272E+018,1,6,19,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""24.090899""",1558710096,546242271,"""success""","""HUMAN""",10.678480472,0,6,100.0,'',39.762730515,0,0,0,
39,1.55871009815999E+018,1,0,19,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""28.993336""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
40,1.55871009818871E+018,1,0,20,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]","[True, False, False, False, False, True]",9,35,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
41,1.55871009969512E+018,1,0,20,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""28.993336""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
42,1.5587100997196E+018,1,0,21,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
43,1.55871010681502E+018,1,0,22,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]","[True, False, False, True, False, False]",12,39,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
44,1.55871010818322E+018,1,7,22,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""28.993336""",1558710101,602428585,"""success""","""HUMAN""",5.054701022,0,7,100.0,'',44.817431537,0,0,0,
45,1.55871010820722E+018,1,0,23,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]","[True, False, False, True, False, False]",12,39,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
46,1.55871010959674E+018,1,8,23,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""28.993336""",1558710108,187164970,"""success""","""HUMAN""",6.586354592,0,8,100.0,'',51.403786129,0,0,0,
47,1.55871010963526E+018,1,0,23,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""40.296864""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
48,1.55871010965631E+018,1,0,24,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
49,1.55871011108073E+018,1,0,25,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 3]","[True, False, False, True, False, False]",13,23,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
50,1.55871011249122E+018,1,9,25,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""40.296864""",1558710111,41041150,"""fail""","""HUMAN""",2.85348628,1,8,88.8888888889,'',54.257272408999995,0,0,0,
51,1.55871011260906E+018,1,0,25,"""ROBOT""","""planning for grasping""","""MayNotBeCapable""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""-6.000000""","""34.416862""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
52,1.55871011263478E+018,1,0,26,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]","[True, False, False, False, False, True]",9,35,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
53,1.55871011410952E+018,1,0,26,"""ROBOT""","""planning for grasping""","""MayNotBeCapable""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""34.416862""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
54,1.55871011413389E+018,1,0,27,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
55,1.55871011729972E+018,1,0,28,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]","[True, False, False, False, False, True]",9,35,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
56,1.55871011903891E+018,1,0,28,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""34.416862""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
57,1.558710119064E+018,1,0,29,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
58,1.55871012213782E+018,1,0,29,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""34.416862""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
59,1.55871012216486E+018,1,0,30,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
60,1.55871012391979E+018,1,0,31,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:1 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 1, 0, 0, 0, 1]","[True, False, False, True, False, False]",5,15,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
61,1.55871012532927E+018,1,0,31,"""ROBOT""","""idle""","""GlobalSuccess""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""34.416862""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
62,1.55871012533602E+018,1,10,31,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""34.416862""",1558710123,896687104,"""success""","""HUMAN""",12.854332665,1,9,90.0,'',67.111605074,0,1,0,100.0
63,1.55871012533605E+018,1,10,31,"""MANAGER-TASK-DONE""",'','',0,'',[],[],0,0,'','',"""34.416862""",1558710123,896687104,'','',0.0,1,9,90.0,"""success""",67.111605074,1,1,0,100.0
64,1.55871023487383E+018,2,0,0,"""MANAGER""",'','',0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",'','',0,0,'','',0.0,0,0,0.0,"""START""",0.0,0,0,0,0.0
65,1.55871023609832E+018,2,0,0,"""ROBOT""","""idle""","""TaskHuman""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""34.416862""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
66,1.55871023817027E+018,2,0,1,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
67,1.55871023959207E+018,2,0,2,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 3]","[True, False, False, True, False, False]",13,23,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
68,1.55871024095085E+018,2,1,2,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""34.416862""",1558710239,566108594,"""fail""","""HUMAN""",4.691014055,1,0,0.0,'',4.691014055,0,1,0,100.0
69,1.55871024180746E+018,2,0,2,"""ROBOT""","""planning for grasping""","""MayNotBeCapable""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""-6.000000""","""-5.534209""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
70,1.55871024182932E+018,2,0,3,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
71,1.5587102444075E+018,2,0,4,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 3]","[True, False, False, True, False, False]",13,23,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
72,1.55871024579841E+018,2,2,4,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""-5.534209""",1558710244,383656437,"""fail""","""HUMAN""",4.817580425,2,0,0.0,'',9.50859448,0,1,0,100.0
73,1.55871024687406E+018,2,0,4,"""ROBOT""","""planning for grasping""","""MayNotBeCapable""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""-6.000000""","""-11.068419""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
74,1.55871024689375E+018,2,0,5,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:1 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 1, 0, 0, 0]","[True, False, False, False, True, False]",6,19,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
75,1.55871024841927E+018,2,0,5,"""ROBOT""","""planning for grasping""","""WarningReceived""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""-3.000000""","""-13.949618""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
76,1.55871024844085E+018,2,0,6,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
77,1.5587102498625E+018,2,0,7,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 3]","[True, False, False, True, False, False]",13,23,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
78,1.55871025126596E+018,2,3,7,"""SENSOR""",'','',1,'',[],[],0,0,'','',"""-13.949618""",1558710249,839678698,"""fail""","""HUMAN""",5.457435922999999,3,0,0.0,'',14.966030403,0,1,0,100.0
79,1.55871025166298E+018,2,0,7,"""ROBOT""","""planning for grasping""","""MayNotBeCapable""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""-6.000000""","""-19.483828""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
80,1.55871025168653E+018,2,0,8,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
81,1.55871025456131E+018,2,0,9,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]","[True, False, False, True, False, False]",12,39,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
82,1.55871025598077E+018,2,4,9,"""SENSOR""",'','',0,'',[],[],0,0,'','',"""-19.483828""",1558710254,523011538,"""success""","""HUMAN""",4.682559122,3,1,25.0,'',19.648589525,0,1,0,100.0
83,1.55871025633697E+018,2,0,9,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""-13.949618""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
84,1.55871025635811E+018,2,0,10,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]","[True, False, False, False, False, True]",9,35,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
85,1.55871025781543E+018,2,0,10,"""ROBOT""","""idle""","""HumanDoingOk""",0,'',[],[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""-13.949618""",0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
86,1.55871025783701E+018,2,0,11,"""OBSERVATION""",'','',0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]","[True, False, True, False, False, False]",4,7,'','','',0,0,'','',0.0,0,0,0.0,'',0.0,0,0,0,0.0
