rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565359889625266156,,1565359889,617599610,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359894200167276,,1565359894,192604407,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359895661401544,,1565359895,655926882,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359898058677151,,1565359898,50901051,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565359899550711023,,1565359899,543989861,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359901035970944,,1565359901,30192737,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359902665941761,,1565359902,659413540,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359904032064216,,1565359904,25269415,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565359905698082914,,1565359905,692103980,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359907747494430,,1565359907,741361815,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359909220011322,,1565359909,212570934,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359910607708210,,1565359910,602173215,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565359912243677827,,1565359912,237424444,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359915190952230,,1565359915,184699652,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359918721161973,,1565359918,713101786,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1565359921169374893,,1565359921,162764220,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359922588973553,,1565359922,582242558,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359925573670225,,1565359925,566592702,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359927058145800,,1565359927,51811007,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359928494191868,,1565359928,487653640,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359936376305510,,1565359929,897314698,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565359937917272816,,1565359937,910818272,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359940392927402,,1565359939,356546183,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359941771443482,,1565359941,765170915,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1565359944211925283,,1565359944,205148280,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359946003613016,,1565359945,997483663,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359948623694539,,1565359948,617501585,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565359950064955032,,1565359950,58826453,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359951858693483,,1565359951,851492808,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565359953333152678,,1565359953,326789111,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359954695753787,,1565359954,689789155,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565359957538338314,,1565359957,531028142,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359960305785771,,1565359960,299276035,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359965205500426,,1565359965,199536779,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565359966733662737,,1565359966,727832879,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359968389306272,,1565359968,383059918,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565359973275319949,,1565359973,268068196,"[0, 1, 0, 0, 0, 1, 1, 3]",11,99
