rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564488668558046254,,1564488668,551368180,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488671550588081,,1564488671,543981552,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488674961435033,,1564488674,955143564,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564488676005765491,,1564488675,996260463,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488679100198190,,1564488679,93519005,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564488682030401964,,1564488682,24726285,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564488686549359484,,1564488686,543660032,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564488689614668411,,1564488689,608450724,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564488691870704681,,1564488691,864550661,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488693170874682,,1564488693,165087997,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564488694176173962,,1564488694,170671004,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488696325720406,,1564488696,319075809,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1564488696582962926,,1564488696,575412642,"[0, 0, 0, 0, 0, 1, 0, 0]",2,35
1564488696851290628,,1564488696,844376861,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488697091301338,,1564488697,86321321,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488698057622789,,1564488698,51258893,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564488701603443803,,1564488701,596609922,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564488706611660859,,1564488706,605035734,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564488709252685658,,1564488709,245708622,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488709892736106,,1564488709,879986262,"[0, 1, 0, 0, 0, 1, 0, 3]",2,23
1564488718528575014,,1564488718,522043134,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488718708795905,,1564488718,702165736,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564488719728574794,,1564488719,723091599,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564488722937598652,,1564488722,930894092,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488723023606777,,1564488723,18428511,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564488731367843011,,1564488731,360497879,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488733837316342,,1564488733,830814826,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564488734312672641,,1564488734,307934953,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488737428564136,,1564488737,422339328,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488739720612996,,1564488739,714108816,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488740454637027,,1564488740,448034384,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488741296791791,,1564488741,289344732,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488743497159916,,1564488743,490600362,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564488752775748900,,1564488752,769828599,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488754314962216,,1564488754,308545738,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564488756599816169,,1564488756,592990064,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488759633031809,,1564488759,627318585,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564488761927432796,,1564488761,920795507,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564488769553699096,,1564488769,547066305,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488774143633316,,1564488774,137133072,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488776081450782,,1564488776,74111176,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564488776335175082,,1564488776,328335399,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564488776527097572,,1564488776,520001204,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488777058711716,,1564488777,51784181,"[0, 0, 0, 0, 0, 1, 0, 0]",0,35
1564488777479422866,,1564488777,472725486,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488779737035223,,1564488779,730376255,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564488783660531844,,1564488783,654492162,"[0, 1, 0, 0, 0, 1, 0, 3]",2,23
1564488786612349561,,1564488786,605348944,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488789614828868,,1564488789,609043904,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488795672057746,,1564488795,665163599,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564488796284633658,,1564488796,277417349,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564488799249308563,,1564488799,242908964,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488799367451941,,1564488799,359836350,"[0, 0, 0, 0, 0, 1, 0, 0]",2,35
1564488799489800169,,1564488799,482548728,"[0, 0, 0, 0, 0, 1, 0, 3]",0,23
1564488799582911480,,1564488799,576382583,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488802605682455,,1564488802,594981358,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488809494827347,,1564488809,488338723,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564488812460489029,,1564488812,453977345,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564488823843582078,,1564488823,837745265,"[0, 1, 0, 0, 0, 1, 1, 0]",5,99
