rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50721823076857E+018,1,0,HUMAN,,1507218230,767204405,beginner,stubborn,YES,,1507218230,708356076,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.5072182461923E+018,1,1,HUMAN,,1507218246,191063869,beginner,stubborn,YES,,1507218238,592480517,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721825308921E+018,1,2,HUMAN,,1507218253,87811982,beginner,stubborn,YES,,1507218250,856513299,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.5072182645017E+018,2,0,HUMAN,,1507218264,500151324,beginner,stubborn,YES,,1507218262,247825463,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721826974947E+018,2,1,HUMAN,,1507218269,748066544,beginner,stubborn,YES,,1507218267,544631118,idle,Evaluating,Evaluating,True,'','','','','',''
1.50721827552864E+018,2,2,HUMAN,,1507218275,527276217,beginner,stubborn,YES,,1507218272,856572490,idle,Evaluating,Evaluating,True,'','','','','',''
1.50721828763418E+018,2,3,HUMAN,,1507218287,632712993,beginner,stubborn,YES,,1507218277,289619050,grasp,Evaluating,Evaluating,True,'','','','','',''
1.5072182947539E+018,2,4,HUMAN,,1507218294,752536440,beginner,stubborn,YES,,1507218289,860658922,warn the robot,WarningTheRobot,WarningTheRobot,True,'','','','','',''
1.50721829996314E+018,2,5,HUMAN,,1507218299,961477818,beginner,stubborn,YES,,1507218297,712380251,idle,RobotIsWarned,RobotIsWarned,True,'','','','','',''
1.50721830317159E+018,2,6,HUMAN,,1507218303,170288055,beginner,stubborn,YES,,1507218301,12742969,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721831773507E+018,3,0,HUMAN,,1507218317,733798372,beginner,stubborn,YES,,1507218315,690799783,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721832705884E+018,3,1,HUMAN,,1507218327,57192717,beginner,stubborn,YES,,1507218320,6387314,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721833115832E+018,3,2,HUMAN,,1507218331,156806728,beginner,stubborn,YES,,1507218328,921167626,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721834581397E+018,4,0,HUMAN,,1507218345,812449382,beginner,stubborn,YES,,1507218343,746551894,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721835710769E+018,4,1,HUMAN,,1507218357,106254344,beginner,stubborn,YES,,1507218350,195131380,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721836772732E+018,4,2,HUMAN,,1507218367,725854612,beginner,stubborn,YES,,1507218365,893247221,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721838129683E+018,5,0,HUMAN,,1507218381,294904316,beginner,stubborn,YES,,1507218381,126353699,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721839323066E+018,5,1,HUMAN,,1507218393,229388466,beginner,stubborn,YES,,1507218385,819855109,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721839735086E+018,5,2,HUMAN,,1507218397,349171054,beginner,stubborn,YES,,1507218395,313586665,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721843170087E+018,6,0,HUMAN,,1507218431,699547109,beginner,thinker,YES,,1507218431,557921670,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
