rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50721822983317E+018,1,0,MANAGER,,1507218229,832951370,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.5072182435335E+018,1,1,SENSORS,,1507218243,533351454,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721826136398E+018,2,0,MANAGER,,1507218261,363790105,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721828253369E+018,2,3,SENSORS,,1507218282,533479034,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721831482307E+018,3,0,MANAGER,,1507218314,822884540,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721832453262E+018,3,1,SENSORS,,1507218324,532483597,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721834285859E+018,4,0,MANAGER,,1507218342,857289706,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721835453355E+018,4,1,SENSORS,,1507218354,533318286,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721838027359E+018,5,0,MANAGER,,1507218380,273439728,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721839053392E+018,5,1,SENSORS,,1507218390,533774250,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721843068832E+018,6,0,MANAGER,,1507218430,687695998,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721844953397E+018,6,3,SENSORS,,1507218449,533793693,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721847109195E+018,7,0,MANAGER,,1507218471,91770155,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721848053332E+018,7,1,SENSORS,,1507218480,533196513,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.5072184969867E+018,8,0,MANAGER,,1507218496,986081443,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
