robotmodel,humanmodel,Success,Fail,Human_present,Looking_around,Attempt Grasp,Warning,Idle,Status,Who_Succeeded,Step_Count,total_disc_reward
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,SUCCESS,human,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,1,0,0,ONGOING,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,1,0,1,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,1,FAIL,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,9
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,1,0,0,0,0,ONGOING,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,SUCCESS,human,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,1,0,0,ONGOING,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,1,0,0,ONGOING,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_collaborative.POMDPx,,,,,,,,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,1,0,1,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,0,ONGOING,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,0,ONGOING,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,0,ONGOING,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,1,0,0,ONGOING,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,0,ONGOING,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,0,ONGOING,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,,,,,,,,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_distracted.POMDPx,0,1,0,0,0,1,1,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,0,1,0,0,0,1,1,FAIL,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,9
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,1,1,0,0,0,1,0,ONGOING,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,1,1,0,0,0,1,0,ONGOING,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,1,1,0,0,0,1,0,ONGOING,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,1,1,0,0,0,1,0,ONGOING,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,,,,,,,,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2_non_tired.POMDPx,1,1,0,0,0,1,1,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,1,1,0,0,0,1,1,FAIL,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,9
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,1,0,0,0,0,ONGOING,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,0,1,0,ONGOING,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,1,0,0,ONGOING,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,0,1,0,ONGOING,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,0,1,0,ONGOING,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,0,1,0,ONGOING,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,FAIL,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_beginner.pomdpx,humanModel_v2.POMDPx,0,1,0,0,1,0,1,FAIL,,7
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,2
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,1,0,0,ONGOING,,3
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,4
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,4
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,5
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,5
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,0,ONGOING,,6
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,6
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,FAIL,,7
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,1,0,1,FAIL,,7
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,7
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_non_collaborative.POMDPx,0,1,0,0,0,1,1,FAIL,,8
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,8
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,9
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,1,0,0,ONGOING,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,0,1,1,0,0,0,0,ONGOING,,2
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,2
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,3
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,SUCCESS,human,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,START,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,0,1,0,0,0,1,0,ONGOING,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,0
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,0,1,1,0,0,0,0,ONGOING,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,1
proactive_robot_pomdp_noncollaborative.pomdpx,humanModel_v2_tired.POMDPx,,,,,,,,,,2
