task_id,task_init_secs,task_init_nsecs,acted_secs,acted_nsecs,taken_action,belief_state,real_state,human_state,human_model,isEstimationCorrect,robot_model,immediate_reward,total_disc_reward,warning_received
7,1538076985,207449577,1538077045,689654467,"""point to remind""","""GlobalFail""","""GlobalFail""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""-3""","""-2.65753""",0
8,1538077060,128586186,1538077061,283535101,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy11.pomdpx""","""-3""","""-2.65753""",0
8,1538077060,128586186,1538077067,24621929,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy11.pomdpx""","""0""","""0""",0
8,1538077060,128586186,1538077072,46932022,"""grasp""","""TaskHuman""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy11.pomdpx""","""-3.5""","""-3.3614""",1
8,1538077060,128586186,1538077076,557899209,"""idle""","""TaskHuman""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy11.pomdpx""","""-3.5""","""-6.65557""",1
8,1538077060,128586186,1538077083,831871035,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy11.pomdpx""","""6""","""-1.12136""",0
9,1538077094,563395933,1538077095,730080881,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""-1.12136""",0
9,1538077094,563395933,1538077101,572388581,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
9,1538077094,563395933,1538077106,997050681,"""grasp""","""TaskHuman""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
9,1538077094,563395933,1538077111,686851278,"""planning for grasping""","""MayBeTired""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
9,1538077094,563395933,1538077116,141920032,"""planning for grasping""","""TaskHuman""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
9,1538077094,563395933,1538077119,668415385,"""grasp""","""TaskHuman""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""6""","""5.42352""",0
10,1538077130,329862209,1538077131,498475772,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.42352""",0
10,1538077130,329862209,1538077131,498475772,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
10,1538077130,329862209,1538077141,875967901,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.88""",0
11,1538077153,985913054,1538077155,154337387,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.88""",0
11,1538077153,985913054,1538077160,857320251,"""point to remind""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
11,1538077153,985913054,1538077169,947572094,"""point to remind""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
11,1538077153,985913054,1538077178,471651992,"""point to remind""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
11,1538077153,985913054,1538077186,875187974,"""point to remind""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
11,1538077153,985913054,1538077207,645216228,"""planning for grasping""","""MayNotBeCapable""","""GlobalFail""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""-3""","""-2.71176""",0
12,1538077219,516931099,1538077220,698785086,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""-3""","""-2.71176""",0
12,1538077219,516931099,1538077220,698785086,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
12,1538077219,516931099,1538077227,732549047,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
12,1538077219,516931099,1538077233,154009468,"""grasp""","""TaskHuman""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
12,1538077219,516931099,1538077238,5431465,"""idle""","""MayBeTired""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
12,1538077219,516931099,1538077241,669929409,"""planning for grasping""","""MayBeTired""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
12,1538077219,516931099,1538077245,886852679,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""6""","""5.42352""",0
13,1538077257,63710258,1538077258,244077350,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.42352""",0
13,1538077257,63710258,1538077264,199866782,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
13,1538077257,63710258,1538077269,488558698,"""planning for grasping""","""TaskHuman""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
13,1538077257,63710258,1538077274,74838807,"""grasp""","""TaskHuman""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
13,1538077257,63710258,1538077278,70941423,"""idle""","""TaskHuman""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
13,1538077257,63710258,1538077282,242792463,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
13,1538077257,63710258,1538077286,628525806,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""6""","""5.31505""",0
14,1538077297,30005624,1538077298,226039527,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.31505""",0
14,1538077297,30005624,1538077298,226039527,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
14,1538077297,30005624,1538077311,984893590,"""point to remind""","""TaskHuman""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
14,1538077297,30005624,1538077326,883245024,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.7624""",0
15,1538077338,111780400,1538077339,299658772,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.7624""",0
15,1538077338,111780400,1538077339,299658772,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077346,188161910,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077351,311294545,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077355,972778545,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077361,287198679,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077366,295638501,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077371,7710713,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
15,1538077338,111780400,1538077375,25333052,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""6""","""5.20875""",0
16,1538077386,561018392,1538077387,748371605,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.20875""",0
16,1538077386,561018392,1538077387,748371605,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
16,1538077386,561018392,1538077401,642659649,"""point to remind""","""WarningReceived""","""MayNotBeCapable""","""FailedToGrasp""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
16,1538077386,561018392,1538077410,697371782,"""grasp""","""TaskHuman""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""-1""","""-0.9604""",1
16,1538077386,561018392,1538077423,404713354,"""idle""","""TaskHuman""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""-3""","""-3.78398""",1
16,1538077386,561018392,1538077428,387661542,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""6""","""1.75023""",0
17,1538077439,945284073,1538077441,124871597,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""1.75023""",0
17,1538077439,945284073,1538077446,342606506,"""point to remind""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
17,1538077439,945284073,1538077465,170471481,"""grasp""","""TaskHuman""","""TaskHuman""","""RobotInterfered""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""-1""","""-0.9604""",0
17,1538077439,945284073,1538077474,368337709,"""idle""","""TaskHuman""","""TaskHuman""","""RobotInterfered""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""-0.9604""",0
17,1538077439,945284073,1538077478,860094032,"""planning for grasping""","""MayBeTired""","""TaskHuman""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""-0.9604""",0
17,1538077439,945284073,1538077484,80596879,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""4.46312""",0
18,1538077504,143892918,1538077505,315425626,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""4.46312""",0
18,1538077504,143892918,1538077505,315425626,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077512,936037949,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077517,962142411,"""planning for grasping""","""NoFocus""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077522,997972579,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077528,648555594,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077533,616481605,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077538,525939433,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
18,1538077504,143892918,1538077543,267037445,"""point to remind""","""MayBeTired""","""GlobalSuccess""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""6""","""5.20875""",0
19,1538077554,403965400,1538077555,582963230,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.20875""",0
19,1538077554,403965400,1538077561,742750449,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077566,835413049,"""planning for grasping""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077571,87556060,"""planning for grasping""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077576,142302999,"""point to remind""","""NeedsToBeReminded""","""NoFocus""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077580,840299938,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077585,415012584,"""grasp""","""NeedsToBeReminded""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077590,639765869,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077595,172012864,"""planning for grasping""","""NeedsHelp""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
19,1538077554,403965400,1538077608,580211479,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.00249""",0
20,1538077620,260555697,1538077621,436161955,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""5.00249""",0
20,1538077620,260555697,1538077621,436161955,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""0""","""0""",0
20,1538077620,260555697,1538077626,195742339,"""planning for grasping""","""TaskHuman""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
20,1538077620,260555697,1538077634,202640230,"""grasp""","""TaskHuman""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
20,1538077620,260555697,1538077639,230935318,"""planning for grasping""","""TaskHuman""","""NoFocus""","""RobotInterfered""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""0""","""0""",0
20,1538077620,260555697,1538077643,680247039,"""idle""","""TaskHuman""","""WarningReceived""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",False,"""policy2.pomdpx""","""-3""","""-2.7671""",1
20,1538077620,260555697,1538077650,813057931,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""WarningTheRobot""","""distracted_collaborative.POMDPx""",True,"""policy2.pomdpx""","""6""","""2.65642""",0
21,1538077662,457935885,1538077663,627778865,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""2.65642""",0
21,1538077662,457935885,1538077669,771128405,"""planning for grasping""","""NoFocus""","""NoFocus""","""NoAttention""","""distracted_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
21,1538077662,457935885,1538077674,465756590,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""-1""","""-0.9604""",0
21,1538077662,457935885,1538077679,131113604,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""","""NoAttention""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""-0.9604""",0
21,1538077662,457935885,1538077683,938561558,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""","""Evaluating""","""distracted_collaborative.POMDPx""",False,"""base.pomdpx""","""-1""","""-1.88277""",0
