rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.53807669188353E+018,1,0,"""MANAGER""",,1538076691,883208960,"""distracted_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.53807669306319E+018,1,0,"""ROBOT""",,1538076693,61405186,'',,1538076693,59106021,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""",'','',"[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807669695514E+018,1,0,"""OBSERVATION""",,1538076696,953601823,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','','',[]
1.53807669845126E+018,1,0,"""HUMAN""",,1538076698,448287456,"""distracted_collaborative.POMDPx""",,1538076692,753634319,"""1""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53807669846093E+018,1,1,"""ROBOT""",,1538076698,459898729,'',,1538076698,196417638,"""planning for grasping""","""NoFocus""","""NoFocus""",True,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""","[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807670080863E+018,1,1,"""OBSERVATION""",,1538076700,807257036,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','','',[]
1.53807670635891E+018,1,1,"""HUMAN""",,1538076706,356542782,"""distracted_collaborative.POMDPx""",,1538076699,537675990,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','','',[]
1.53807670636909E+018,1,2,"""ROBOT""",,1538076706,368093335,'',,1538076702,84716525,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""",False,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.9604""","[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807670979151E+018,1,2,"""OBSERVATION""",,1538076709,790179865,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','','',[]
1.53807671137701E+018,1,2,"""HUMAN""",,1538076711,374741222,"""distracted_collaborative.POMDPx""",,1538076707,442644547,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53807671138513E+018,1,3,"""ROBOT""",,1538076711,384208503,'',,1538076711,94921889,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""",False,0,'','',[],'','',"""policy6.pomdpx""","""0""","""-0.9604""","[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807671520803E+018,1,3,"""OBSERVATION""",,1538076715,206790092,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.53807671682954E+018,1,3,"""HUMAN""",,1538076716,827219090,"""distracted_collaborative.POMDPx""",,1538076712,451700160,"""2""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','','',[]
1.538076716837E+018,1,4,"""ROBOT""",,1538076716,836059176,'',,1538076716,499229524,"""grasp""","""NeedsHelp""","""WarningReceived""",False,0,'','',[],'','',"""policy6.pomdpx""","""-3""","""-3.7275""","[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807671995806E+018,1,4,"""OBSERVATION""",,1538076719,956813216,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.5380767214576E+018,1,4,"""HUMAN""",,1538076721,455198590,"""distracted_collaborative.POMDPx""",,1538076717,910794303,"""2""","""WarningTheRobot""","""WarningTheRobot""",True,0,'','',[],'','','','','',[]
1.53807672147028E+018,1,5,"""ROBOT""",,1538076721,469209583,'',,1538076721,238234417,"""planning for grasping""","""MayBeTired""","""WarningReceived""",False,0,'','',[],'','',"""policy6.pomdpx""","""0""","""-3.7275""","[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807672392486E+018,1,5,"""OBSERVATION""",,1538076723,923481748,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.53807672532849E+018,1,5,"""HUMAN""",,1538076725,326180381,"""distracted_collaborative.POMDPx""",,1538076722,550352086,"""2""","""WarningTheRobot""","""WarningTheRobot""",True,0,'','',[],'','','','','',[]
1.53807672533837E+018,1,6,"""ROBOT""",,1538076725,337102143,'',,1538076725,219597520,"""grasp""","""NeedsHelp""","""WarningReceived""",False,0,'','',[],'','',"""policy6.pomdpx""","""-3""","""-6.38503""","[0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612]"
1.53807672835815E+018,1,6,"""OBSERVATION""",,1538076728,356866942,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.53807672847456E+018,1,6,"""SENSORS""",,1538076728,474426230,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""robot""",'','','',[]
