task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
11,1,"""OBSERVATION""",,1583415895,224537814,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,2,"""OBSERVATION""",,1583415896,658251132,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,3,"""OBSERVATION""",,1583415898,21804750,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,4,"""OBSERVATION""",,1583415901,448326630,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,5,"""OBSERVATION""",,1583415902,829956839,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,6,"""OBSERVATION""",,1583415904,137420991,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
11,7,"""OBSERVATION""",,1583415905,512523841,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,8,"""OBSERVATION""",,1583415907,906504532,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,9,"""OBSERVATION""",,1583415911,307403826,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,10,"""OBSERVATION""",,1583415912,602143805,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,11,"""OBSERVATION""",,1583415914,555651645,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,12,"""OBSERVATION""",,1583415916,428974589,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,13,"""OBSERVATION""",,1583415917,927968191,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,14,"""OBSERVATION""",,1583415919,990792721,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,15,"""OBSERVATION""",,1583415921,363304490,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,16,"""OBSERVATION""",,1583415924,699809946,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,17,"""OBSERVATION""",,1583415927,707512841,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,18,"""OBSERVATION""",,1583415930,257807267,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,19,"""OBSERVATION""",,1583415931,572430940,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,20,"""OBSERVATION""",,1583415933,301357496,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,21,"""OBSERVATION""",,1583415942,722616643,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,22,"""OBSERVATION""",,1583415944,27902361,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
11,23,"""OBSERVATION""",,1583415945,291008476,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,24,"""OBSERVATION""",,1583415947,97353815,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,25,"""OBSERVATION""",,1583415948,510896101,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,26,"""OBSERVATION""",,1583415950,337965498,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,27,"""OBSERVATION""",,1583415951,966146379,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,28,"""OBSERVATION""",,1583415953,366022174,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,29,"""OBSERVATION""",,1583415956,882885289,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,30,"""OBSERVATION""",,1583415959,257925282,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,31,"""OBSERVATION""",,1583415960,556485299,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,32,"""OBSERVATION""",,1583415962,236313340,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,33,"""OBSERVATION""",,1583415965,282283214,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,34,"""OBSERVATION""",,1583415968,337321143,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,35,"""OBSERVATION""",,1583415971,343613331,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,36,"""OBSERVATION""",,1583415974,428302707,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,37,"""OBSERVATION""",,1583415977,438699598,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,38,"""OBSERVATION""",,1583415979,458095219,'',"[True, True, False, False, False, True]",1,1,0,0,0,1
11,39,"""OBSERVATION""",,1583415995,946823582,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,40,"""OBSERVATION""",,1583415997,372830855,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,41,"""OBSERVATION""",,1583416012,716563369,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,42,"""OBSERVATION""",,1583416014,149880790,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,43,"""OBSERVATION""",,1583416017,158067105,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,44,"""OBSERVATION""",,1583416026,131007168,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
