task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
15,1,"""OBSERVATION""",,1584635777,766298098,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,2,"""OBSERVATION""",,1584635780,835636233,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,3,"""OBSERVATION""",,1584635782,217566163,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,4,"""OBSERVATION""",,1584635783,861022828,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,5,"""OBSERVATION""",,1584635785,623902842,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,6,"""OBSERVATION""",,1584635788,937215151,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,7,"""OBSERVATION""",,1584635790,337647899,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,8,"""OBSERVATION""",,1584635791,957655047,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,9,"""OBSERVATION""",,1584635793,495147107,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,10,"""OBSERVATION""",,1584635796,115454548,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,11,"""OBSERVATION""",,1584635797,528736682,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,12,"""OBSERVATION""",,1584635799,236787898,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,13,"""OBSERVATION""",,1584635800,983138008,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,14,"""OBSERVATION""",,1584635803,195352402,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,15,"""OBSERVATION""",,1584635804,609522358,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,16,"""OBSERVATION""",,1584635806,246219907,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,17,"""OBSERVATION""",,1584635824,701601280,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,18,"""OBSERVATION""",,1584635826,224463554,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,19,"""OBSERVATION""",,1584635841,287236194,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,20,"""OBSERVATION""",,1584635842,813187454,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,21,"""OBSERVATION""",,1584635858,119627836,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,22,"""OBSERVATION""",,1584635859,620422699,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,23,"""OBSERVATION""",,1584635861,30672624,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
15,24,"""OBSERVATION""",,1584635862,532249634,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,25,"""OBSERVATION""",,1584635865,353599755,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,26,"""OBSERVATION""",,1584635867,634192816,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,27,"""OBSERVATION""",,1584635869,32202605,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,28,"""OBSERVATION""",,1584635877,194250313,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,29,"""OBSERVATION""",,1584635879,214746082,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,30,"""OBSERVATION""",,1584635880,715893981,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,31,"""OBSERVATION""",,1584635882,171604363,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
