rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564578831727991219,,1564578831,721244713,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578834007534527,,1564578834,700153,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578836893161329,,1564578836,887018864,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578838276782025,,1564578838,270317134,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564578839951203086,,1564578839,943252307,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578841451617127,,1564578841,444852828,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578844045029708,,1564578844,38665046,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578845460478569,,1564578845,450933272,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564578847108091150,,1564578847,101491814,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578848973206683,,1564578848,967026660,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578850876492004,,1564578850,870482618,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578852269730638,,1564578852,265635912,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564578853857034203,,1564578853,850087709,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578855370294171,,1564578855,363197931,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578856889475469,,1564578856,883026449,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578858288964895,,1564578858,283368840,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564578859936885532,,1564578859,927375612,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578862968810944,,1564578862,962135807,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578866034804345,,1564578866,28075497,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578868528709115,,1564578868,522143721,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578870074200514,,1564578870,68267286,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578871451165147,,1564578871,445305594,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564578878862490958,,1564578878,855736474,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578880302021573,,1564578880,296325557,"[0, 1, 0, 0, 1, 0, 0, 1]",12,39
1564578889172204844,,1564578889,165596823,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578892201661424,,1564578892,195272639,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578895224426149,,1564578895,217457398,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578898227090491,,1564578898,221306116,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578901261591681,,1564578901,254428959,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578902751205489,,1564578902,743663592,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578904285644988,,1564578904,278807377,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578905679595993,,1564578905,674184599,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564578922562503032,,1564578922,555348566,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578929746626766,,1564578929,741041724,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578931288810224,,1564578931,282072846,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578934346234621,,1564578934,339009044,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578936849782747,,1564578936,843226229,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578945947589648,,1564578945,941716547,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578948644634728,,1564578948,638121296,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578950163996877,,1564578950,157329163,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578953212207932,,1564578953,205047470,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578956206419730,,1564578956,199901056,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578959216223804,,1564578959,210984044,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578960888666661,,1564578960,882215711,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578963861127982,,1564578963,848316392,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578966454056276,,1564578966,447473927,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578967989305159,,1564578967,982510271,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578980756795258,,1564578975,93101060,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564578982182358395,,1564578982,176420103,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578985981415806,,1564578985,975300966,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578989073079671,,1564578989,66474858,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578992079527347,,1564578992,72527039,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564578994585235496,,1564578994,578375793,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564578996121107749,,1564578996,113627785,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564578999195774325,,1564578999,189068550,"[0, 0, 0, 0, 0, 1, 0, 0]",4,7
1564579000710392126,,1564579000,703657170,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579002123540176,,1564579002,118106682,"[0, 1, 0, 1, 0, 1, 0, 3]",10,43
