rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1566830628236186347,,1566830628,228890534,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830630648361140,,1566830630,641647869,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830633025680267,,1566830633,19961212,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566830634425831144,,1566830634,417412020,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830636184243559,,1566830636,177126409,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830637712028349,,1566830637,705009452,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830639469038722,,1566830639,456261606,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566830640906105025,,1566830640,899832826,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830643373786448,,1566830643,366549935,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830646901113679,,1566830646,894420034,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830648279425181,,1566830648,273517792,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566830649715164093,,1566830649,709025069,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830651455340966,,1566830651,448160493,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830654505943527,,1566830654,500759598,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830656405715209,,1566830656,398166358,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566830657960084705,,1566830657,952772109,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830660836718731,,1566830660,829056052,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830663881071685,,1566830663,874584486,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830665271191680,,1566830665,259864498,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1566830674367712674,,1566830667,691909889,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830679433398760,,1566830679,426037896,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566830682020331701,,1566830682,12881092,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566830689613224508,,1566830689,605948645,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830691009636896,,1566830691,3962745,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566830692429368717,,1566830692,416944850,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830694891021385,,1566830694,884241318,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830696918211796,,1566830696,911268663,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830700879142864,,1566830700,871956799,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830703860459399,,1566830703,853254111,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830717391026998,,1566830717,383995223,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830726433080723,,1566830726,426080233,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830727834040817,,1566830727,828128964,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566830729269130704,,1566830729,261491708,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830730751173981,,1566830730,742355712,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830733796705055,,1566830733,789881503,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830735297743700,,1566830735,278569864,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830736677566287,,1566830736,670872033,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566830738267335773,,1566830738,260851152,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830741538064595,,1566830741,513359349,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830746759195771,,1566830746,752101318,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830748248623446,,1566830748,238081405,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566830751134771034,,1566830751,128661752,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566830752527867142,,1566830752,513362980,"[0, 1, 0, 1, 0, 1, 0, 3]",10,43
