rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.54158144310658E+018,6913,0,"""MANAGER""",,1541581443,106374276,"""beginner_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54158144414706E+018,6913,0,"""ROBOT""",,1541581444,144892896,'',,1541581444,142395776,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""",'','',[]
1.54158144416619E+018,6913,0,"""HUMAN""",,1541581444,163008374,"""beginner_tired_collaborative.POMDPx""",,1541581443,975193957,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54158144417277E+018,6913,1,"""ROBOT""",,1541581444,171726847,'',,1541581444,142395776,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54158144639305E+018,6913,1,"""OBSERVATION""",,1541581446,391454315,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54158144747666E+018,6913,1,"""HUMAN""",,1541581447,474086029,"""beginner_tired_collaborative.POMDPx""",,1541581445,246451474,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54158144748262E+018,6913,2,"""ROBOT""",,1541581447,481231226,'',,1541581447,457219459,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54158144973275E+018,6913,2,"""OBSERVATION""",,1541581449,730927006,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54158145081445E+018,6913,2,"""HUMAN""",,1541581450,811687055,"""beginner_tired_collaborative.POMDPx""",,1541581448,548932377,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54158145082016E+018,6913,3,"""ROBOT""",,1541581450,818981148,'',,1541581450,795589760,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
