task_id,init_secs,init_nsecs,fin_secs,fin_nsecs,time_took,moving_avg_time,task_status,moving_avg_status,who_succeeded
27,1538335284,837665705,1538335321,78206859,36.94440269470215,30.341868771447075,1,0.9629629629629629,"""robot"""
28,1538335333,392755020,1538335345,78332769,12.390572547912598,29.70075104917799,1,0.9642857142857143,"""human"""
29,1538335360,889368277,1538335400,78171790,39.89234972000122,30.052185486102925,1,0.9655172413793104,"""robot"""
30,1538335414,229179611,1538335457,78291417,43.55373454093933,30.50223712126414,1,0.9666666666666667,"""robot"""
31,1538335479,75286063,1538335517,78155411,38.02869367599487,30.745026042384485,1,0.967741935483871,"""robot"""
32,1538335531,371123601,1538335564,78157937,33.41045570373535,30.8283207193017,1,0.96875,"""robot"""
33,1538335576,828107658,1538335629,410455993,52.582348346710205,31.48753367770802,1,0.9696969696969697,"""robot"""
34,1538335645,570254585,1538335697,778584176,52.20832967758179,32.0969688541749,1,0.9705882352941176,"""robot"""
35,1538335712,715988255,1538335765,695244176,52.97925591468811,32.69360562733242,0,0.9428571428571428,''
36,1538335781,798677288,1538335834,443795184,52.64511799812317,33.24781430429883,1,0.9444444444444444,"""robot"""
37,1538335851,136723204,1538335886,78186775,35.64514446258545,33.312607011279546,1,0.9459459459459459,"""robot"""
38,1538335899,523834348,1538335907,78222658,8.258392095565796,32.653285566129185,1,0.9473684210526315,"""human"""
39,1538335922,763651155,1538335930,78464947,8.020998239517212,32.021688455190414,1,0.9487179487179487,"""human"""
40,1538335945,975453612,1538335983,78063682,37.80518317222595,32.1662758231163,1,0.95,"""robot"""
41,1538335998,234122445,1538336027,78101254,29.546890020370483,32.10238836451275,1,0.9512195121951219,"""robot"""
42,1538336040,197280763,1538336075,78059596,35.58331537246704,32.18526757898785,1,0.9523809523809523,"""robot"""
43,1538336088,880914631,1538336141,743725478,52.86281085014343,32.66614067831705,1,0.9534883720930233,"""robot"""
44,1538336154,9784185,1538336186,78006164,31.801643133163452,32.64649300683629,1,0.9545454545454546,"""robot"""
45,1538336199,732024252,1538336240,78064988,41.04862570762634,32.83320706685384,1,0.9555555555555556,"""robot"""
46,1538336252,992406762,1538336273,78350022,20.791093349456787,32.57142198604086,1,0.9565217391304348,"""human"""
47,1538336290,382564809,1538336319,78125710,29.39869236946106,32.50391710058172,1,0.9574468085106383,"""robot"""
48,1538336334,366572702,1538336350,78181097,16.41523838043213,32.168736293911934,1,0.9583333333333334,"""human"""
49,1538336365,489825291,1538336399,78359430,34.293769121170044,32.21210431079475,1,0.9591836734693877,"""robot"""
50,1538336412,994598952,1538336420,78300465,7.788405895233154,31.72363034248352,1,0.96,"""human"""
51,1538336436,533519633,1538336449,78224264,13.248722791671753,31.361377253251916,1,0.9607843137254902,"""human"""
52,1538336466,56056890,1538336478,78262564,12.222056865692139,30.993313399644997,1,0.9615384615384616,"""human"""
53,1538336494,545333485,1538336506,78285546,12.23752212524414,30.63943054541102,1,0.9622641509433962,"""human"""
54,1538336521,376704032,1538336538,78189385,17.405189990997314,30.394352016625582,1,0.9629629629629629,"""human"""
55,1538336554,718877381,1538336562,78298340,8.064105987548828,29.98834754336964,1,0.9636363636363636,"""human"""
56,1538336577,809976600,1538336585,78257492,7.972598314285278,29.59520916427885,1,0.9642857142857143,"""human"""
57,1538336602,149347586,1538336629,78303321,27.63368558883667,29.560796469972846,1,0.9649122807017544,"""human"""
58,1538336645,695020607,1538336658,78329609,13.08827543258667,29.276787486569635,1,0.9655172413793104,"""human"""
