rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564577729310061019,,1564577729,304986618,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577732549131296,,1564577732,543105200,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577736155843185,,1564577736,149324246,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577737107117018,,1564577737,100577175,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564577737278127564,,1564577737,273396942,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564577737521039625,,1564577737,516211821,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577738043064092,,1564577738,36518009,"[0, 0, 0, 0, 0, 1, 0, 0]",0,35
1564577738459341769,,1564577738,452870680,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577739147536340,,1564577739,141565525,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577740276167528,,1564577740,270476741,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577740781918801,,1564577740,775388778,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577741994853164,,1564577741,989329197,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577746674993731,,1564577746,667863917,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564577749557557146,,1564577749,551035903,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577751796055226,,1564577751,789938801,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564577753059289759,,1564577753,52282698,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577754287183463,,1564577754,280617338,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577758413002275,,1564577758,406022856,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577759231483509,,1564577759,225276464,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577759981318832,,1564577759,977260494,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1564577760524196638,,1564577760,517331494,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577763439968274,,1564577763,432645522,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577770169741113,,1564577770,162962630,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577772122862036,,1564577772,117957177,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577779283897261,,1564577779,277203510,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577782397103366,,1564577782,390304831,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577784876954626,,1564577784,870119715,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564577785114096595,,1564577785,107519661,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564577785393655627,,1564577785,386741012,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577785644699016,,1564577785,638112101,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577786116798723,,1564577786,110356340,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564577786313482993,,1564577786,306884459,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564577786771275590,,1564577786,764414755,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577787004766789,,1564577786,998311476,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577787468487911,,1564577787,462203589,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577795533406314,,1564577795,529087641,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577799035587767,,1564577799,25236240,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577801770295024,,1564577801,763735114,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564577817735575501,,1564577817,727577862,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577817872762299,,1564577817,866020678,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577830290839109,,1564577823,429875786,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577830382570038,,1564577830,377209737,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577839321010151,,1564577839,314495269,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577841903067061,,1564577841,896989161,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577842046985394,,1564577842,24923962,"[0, 1, 0, 0, 0, 1, 0, 3]",2,23
1564577860329675917,,1564577860,323320712,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577860499099539,,1564577860,492196486,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577863849004511,,1564577863,843023536,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577866745403776,,1564577866,738709736,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577869080106712,,1564577869,73500657,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577871060827207,,1564577871,53910622,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577871250128286,,1564577871,242419343,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564577872519801843,,1564577872,513494099,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577881325907825,,1564577877,198351711,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
