task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
26,16,"""OBSERVATION""",,1531923778,519403571,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,1,"""OBSERVATION""",,1531923793,661362438,"[True, False, False, False, False, True]",1,0,0,0,0,1
27,2,"""OBSERVATION""",,1531923798,54697178,"[True, True, False, False, False, True]",1,1,0,0,0,1
27,3,"""OBSERVATION""",,1531923800,448441504,"[True, False, False, False, False, False]",1,0,0,0,0,0
27,4,"""OBSERVATION""",,1531923802,846687622,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,5,"""OBSERVATION""",,1531923805,232943477,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,6,"""OBSERVATION""",,1531923807,649253864,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,7,"""OBSERVATION""",,1531923810,41308799,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,8,"""OBSERVATION""",,1531923812,454798193,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,9,"""OBSERVATION""",,1531923814,850969416,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,10,"""OBSERVATION""",,1531923817,280093708,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,11,"""OBSERVATION""",,1531923819,702917390,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,12,"""OBSERVATION""",,1531923822,120087446,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,13,"""OBSERVATION""",,1531923824,559125388,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,14,"""OBSERVATION""",,1531923826,905699434,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,15,"""OBSERVATION""",,1531923829,331606420,"[False, False, False, False, False, False]",0,0,0,0,0,0
27,16,"""OBSERVATION""",,1531923834,775492168,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,1,"""OBSERVATION""",,1531923849,924863154,"[True, False, False, False, False, True]",1,0,0,0,0,1
28,2,"""OBSERVATION""",,1531923854,355989683,"[True, True, False, False, False, True]",1,1,0,0,0,1
28,3,"""OBSERVATION""",,1531923856,729111270,"[True, False, False, False, False, False]",1,0,0,0,0,0
28,4,"""OBSERVATION""",,1531923859,125598988,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,5,"""OBSERVATION""",,1531923861,515065617,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,6,"""OBSERVATION""",,1531923863,891859591,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,7,"""OBSERVATION""",,1531923866,297788074,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,8,"""OBSERVATION""",,1531923868,713935510,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,9,"""OBSERVATION""",,1531923871,131002290,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,10,"""OBSERVATION""",,1531923873,519923394,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,11,"""OBSERVATION""",,1531923875,920620633,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,12,"""OBSERVATION""",,1531923878,367204757,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,13,"""OBSERVATION""",,1531923880,813002341,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,14,"""OBSERVATION""",,1531923883,207610052,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,15,"""OBSERVATION""",,1531923885,641719727,"[False, False, False, False, False, False]",0,0,0,0,0,0
28,16,"""OBSERVATION""",,1531923891,59446595,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,1,"""OBSERVATION""",,1531923906,230178485,"[True, False, False, False, False, True]",1,0,0,0,0,1
29,2,"""OBSERVATION""",,1531923908,616313818,"[True, False, False, False, False, True]",1,0,0,0,0,1
29,3,"""OBSERVATION""",,1531923911,22281693,"[False, True, False, False, False, False]",0,1,0,0,0,0
29,4,"""OBSERVATION""",,1531923913,399719770,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,5,"""OBSERVATION""",,1531923915,811255903,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,6,"""OBSERVATION""",,1531923918,243374191,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,7,"""OBSERVATION""",,1531923920,603261911,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,8,"""OBSERVATION""",,1531923923,10425113,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,9,"""OBSERVATION""",,1531923925,388924456,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,10,"""OBSERVATION""",,1531923927,810698440,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,11,"""OBSERVATION""",,1531923930,205515857,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,12,"""OBSERVATION""",,1531923932,605710771,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,13,"""OBSERVATION""",,1531923935,13162582,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,14,"""OBSERVATION""",,1531923937,404834364,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,15,"""OBSERVATION""",,1531923939,793281581,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,16,"""OBSERVATION""",,1531923942,206995645,"[False, False, False, False, False, False]",0,0,0,0,0,0
29,17,"""OBSERVATION""",,1531923947,350264320,"[False, False, False, False, False, False]",0,0,0,0,0,0
30,1,"""OBSERVATION""",,1531923962,509962970,"[True, False, False, False, False, True]",1,0,0,0,0,1
30,2,"""OBSERVATION""",,1531923966,897776590,"[True, True, False, False, False, True]",1,1,0,0,0,1
30,3,"""OBSERVATION""",,1531923969,324057067,"[True, False, False, False, False, False]",1,0,0,0,0,0
30,4,"""OBSERVATION""",,1531923971,721923022,"[False, False, False, False, False, False]",0,0,0,0,0,0
