rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1566831511522986388,,1566831511,515913782,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831514505804895,,1566831514,498333981,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831517629088975,,1566831517,621596804,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831519729431916,,1566831519,723259066,"[0, 0, 0, 0, 1, 0, 0, 0]",6,19
1566831520042684532,,1566831520,35741871,"[0, 0, 0, 0, 0, 1, 0, 0]",6,19
1566831520174728126,,1566831520,167846015,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831521114887286,,1566831521,107449692,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831523104328111,,1566831523,97160435,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831524934461741,,1566831524,917440678,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566831530799849166,,1566831530,792430459,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831532559431346,,1566831532,552468280,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566831546321195310,,1566831546,314082769,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831547531839781,,1566831547,524236984,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831550919720566,,1566831550,912401491,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566831561201524423,,1566831561,195112894,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831561675470076,,1566831561,670158586,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831563248104552,,1566831563,241011445,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831565884092677,,1566831565,877015569,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831567976884468,,1566831567,970979694,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831575856005157,,1566831575,847953133,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831578115416640,,1566831578,93867277,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831580669906535,,1566831580,664126089,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831580851290811,,1566831580,839428221,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1566831583445131079,,1566831583,437785305,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831584767310892,,1566831584,760651937,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831589832807713,,1566831588,805482968,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831613239179456,,1566831613,231061756,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831613288813840,,1566831613,282742602,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566831613437835601,,1566831613,430081143,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831616713973500,,1566831616,707011813,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831620272893115,,1566831620,266061788,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831624494653162,,1566831624,487845648,"[0, 0, 0, 0, 0, 1, 0, 0]",6,19
1566831624879893984,,1566831624,872884009,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831626252201557,,1566831626,242665149,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831628326064282,,1566831628,318656432,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566831633641954476,,1566831633,632848748,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831652691350392,,1566831652,684386644,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831653839521576,,1566831653,832182044,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831656031680403,,1566831656,25345426,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831663255241982,,1566831656,451914509,"[0, 1, 0, 0, 0, 1, 1, 3]",11,99
