rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1.56448725280963E+018,1,0,0,"""ROBOT""",,1564487252,794136733,'',,0,0,'','','',True,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448725286256E+018,1,0,1,"""ROBOT""",,1564487252,850936093,'',,1564487252,837259719,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448725581182E+018,1,0,2,"""ROBOT""",,1564487255,801319896,'',,1564487255,729128995,"""grasp""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448725879193E+018,1,0,3,"""ROBOT""",,1564487258,781068601,'',,1564487258,768167206,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448726091925E+018,1,0,4,"""ROBOT""",,1564487260,907904406,'',,1564487260,778348404,"""grasp""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448726383755E+018,1,0,5,"""ROBOT""",,1564487263,826166435,'',,1564487263,814739670,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5644872653135E+018,1,0,6,"""ROBOT""",,1564487265,305995460,'',,1564487265,263143862,"""grasp""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448726602925E+018,1,0,7,"""ROBOT""",,1564487266,18601947,'',,1564487265,741028102,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",6,4.7083003424087995,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448726904424E+018,1,0,8,"""ROBOT""",,1564487269,32870559,'',,1564487266,54380644,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,4.7083003424087995,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448726904424E+018,1,0,9,"""ROBOT""",,1564487269,32870559,'',,1564487266,54380644,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,4.7083003424087995,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448727247716E+018,1,0,10,"""ROBOT""",,1564487272,463876062,'',,1564487272,418095525,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",6,10.023354627592798,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448727306977E+018,1,0,11,"""ROBOT""",,1564487273,59065691,'',,1564487272,500947208,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,10.023354627592798,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448727610047E+018,1,0,12,"""ROBOT""",,1564487276,88806759,'',,1564487273,93287897,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,10.023354627592798,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448727861212E+018,1,0,13,"""ROBOT""",,1564487278,601391536,'',,1564487276,125085832,"""grasp""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,10.023354627592798,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448727861212E+018,1,0,14,"""ROBOT""",,1564487278,601391536,'',,1564487276,125085832,"""grasp""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,10.023354627592798,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448728215575E+018,1,0,15,"""ROBOT""",,1564487282,144620492,'',,1564487280,685431594,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",6,15.12793276308351,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56448728521473E+018,1,0,16,"""ROBOT""",,1564487285,203192931,'',,1564487282,182309407,"""idle""","""-1""","""0""",False,0,'',[],'',[],0,0,"""reactive.pomdpx""",0.0,15.12793276308351,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
