rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564407020353998937,,1564407020,346967381,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407023208264432,,1564407023,200746132,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407024606891081,,1564407024,600086070,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564407026035008105,,1564407026,29238281,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407028061167231,,1564407028,54520845,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407030475637594,,1564407030,470309766,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407032740058273,,1564407032,733671308,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564407034234517219,,1564407034,227623538,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407036643680083,,1564407036,636537134,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407039609714002,,1564407039,603906950,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407041175669196,,1564407041,168966231,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407044187643871,,1564407044,180952555,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407045596455071,,1564407045,590010427,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564407047226633912,,1564407047,220331024,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407049623865708,,1564407049,617119377,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407052647502995,,1564407052,640505417,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407054621605395,,1564407054,614359233,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407056032314305,,1564407056,26739286,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564407057600380899,,1564407057,593947010,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407066152664944,,1564407066,146661332,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407079263338663,,1564407079,256538960,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407080741982915,,1564407080,735414469,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407096053887951,,1564407096,48169491,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407098021452020,,1564407098,15273909,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407100993305096,,1564407100,986424565,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407103638903313,,1564407103,632630636,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564407105139629223,,1564407105,133143792,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407108168567380,,1564407108,161801675,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407117187059772,,1564407117,180849592,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407118667977033,,1564407118,661428266,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407121666892033,,1564407121,660655509,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407124684701430,,1564407124,677445299,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407127710322044,,1564407127,703879279,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407140843248196,,1564407140,836348682,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407142361789357,,1564407142,355384134,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564407144908072899,,1564407144,901375716,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407147906914092,,1564407147,899810089,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564407149315754284,,1564407149,305420780,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564407158382999145,,1564407158,378840205,"[0, 1, 0, 1, 0, 1, 0, 0]",10,43
