rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1.56440619524501E+018,1,0,1,"""ROBOT""",,1564406195,227455147,'',,1564406195,135456512,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440619659096E+018,1,0,2,"""ROBOT""",,1564406196,580937295,'',,1564406196,559875620,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440619969641E+018,1,0,3,"""ROBOT""",,1564406199,684790056,'',,1564406199,673798113,"""planning for grasping""","""NoFocus""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440620119634E+018,1,0,4,"""ROBOT""",,1564406201,185913620,'',,1564406201,174465752,"""planning for grasping""","""NotWantHelp""","""NoFocus""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440620119634E+018,1,0,5,"""ROBOT""",,1564406201,185913620,'',,1564406201,174465752,"""planning for grasping""","""NotWantHelp""","""NoFocus""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440620418395E+018,1,0,6,"""ROBOT""",,1564406204,174191469,'',,1564406204,136554354,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,4.804388104498775,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440620604209E+018,1,0,7,"""ROBOT""",,1564406206,31893198,'',,1564406205,564463085,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.804388104498775,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440620753181E+018,1,0,8,"""ROBOT""",,1564406207,521461410,'',,1564406207,425687435,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.804388104498775,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56440620753181E+018,1,0,9,"""ROBOT""",,1564406207,521461410,'',,1564406207,425687435,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.804388104498775,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5644062110378E+018,1,0,10,"""ROBOT""",,1564406211,26861187,'',,1564406210,290990382,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,10.119442389682774,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
