task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1564406193,832194377,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,2,"""OBSERVATION""",,1564406195,260119054,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,3,"""OBSERVATION""",,1564406198,345228318,'',"[True, True, False, False, False, True]",1,1,0,0,0,1
1,4,"""OBSERVATION""",,1564406199,816833475,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,5,"""OBSERVATION""",,1564406201,314669169,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,6,"""OBSERVATION""",,1564406202,759101795,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,7,"""OBSERVATION""",,1564406204,204515652,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,8,"""OBSERVATION""",,1564406206,56580701,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,9,"""OBSERVATION""",,1564406207,545536565,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,10,"""OBSERVATION""",,1564406208,940313849,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,11,"""OBSERVATION""",,1564406211,52914348,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,12,"""OBSERVATION""",,1564406214,868976078,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,13,"""OBSERVATION""",,1564406216,322295890,'',"[False, False, False, False, False, True]",0,0,0,0,0,1
1,14,"""OBSERVATION""",,1564406217,722084538,'',"[False, False, False, True, False, True]",0,0,0,1,0,1
1,15,"""OBSERVATION""",,1564406219,147997658,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,16,"""OBSERVATION""",,1564406220,851517197,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,17,"""OBSERVATION""",,1564406223,833928191,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,18,"""OBSERVATION""",,1564406225,805185054,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,19,"""OBSERVATION""",,1564406227,939521865,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,20,"""OBSERVATION""",,1564406229,340487590,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,21,"""OBSERVATION""",,1564406233,283574817,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,22,"""OBSERVATION""",,1564406241,576429527,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,23,"""OBSERVATION""",,1564406243,59143307,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
