robot_model_ID,task_id,warnings_received,cumulative_warnings,moving_avg_warnings,task_duration,cumulative_time,moving_avg_time,total_disc_reward,cumulative_reward,moving_avg_reward,success_rate,cumulative_success,moving_avg_success,humans_contribution,human_success_rate
proactive_average_takeOneReasses_loyal,1,0,0.0,0.0,103.999888979,103.999888979,103.999888979,11.471810239654902,11.471810239654902,11.471810239654902,60.0,60.0,60.0,100.0,60.0
proactive_average_takeOneReasses_loyal,2,0,0.0,0.0,159.202304228,159.202304228,159.202304228,40.036987364315685,40.036987364315685,40.036987364315685,90.9090909091,90.9090909091,90.9090909091,54.99999999999451,83.33333333333334
proactive_average_takeOneReasses_loyal,3,0,0.0,0.0,142.234248706,301.436552934,150.718276467,16.415052770117885,56.452040134433574,28.226020067216787,70.0,160.9090909091,80.45454545455,42.857142857142854,50.0
proactive_average_takeOneReasses_loyal,4,0,0.0,0.0,90.493496814,391.930049748,130.643349916,20.69544321153674,77.14748334597031,25.715827781990104,70.0,230.9090909091,76.9696969697,100.0,70.0
reactive,6,4,4.0,4.0,119.260507931,119.260507931,119.260507931,33.22380956443359,33.22380956443359,33.22380956443359,100.0,100.0,100.0,60.0,100.0
reactive,7,5,9.0,4.5,163.222523436,282.48303136699997,141.24151568349998,-0.4060568648067342,32.81775269962685,16.408876349813426,70.0,170.0,85.0,28.57142857142857,40.0
reactive,8,12,21.0,7.0,124.152753975,406.63578534199996,135.54526178066666,-2.1910173951276217,30.626735304499228,10.20891176816641,90.0,260.0,86.66666666666667,77.77777777777779,87.5
