task_id,task_init_secs,task_init_nsecs,acted_secs,acted_nsecs,taken_action,belief_state,real_state,robot_model,immediate_reward,total_disc_reward
1,1564406191,529187806,1564406196,559875620,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0
1,1564406191,529187806,1564406199,673798113,"""planning for grasping""","""NoFocus""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0
1,1564406191,529187806,1564406201,174465752,"""planning for grasping""","""NotWantHelp""","""NoFocus""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0
1,1564406191,529187806,1564406201,174465752,"""planning for grasping""","""NotWantHelp""","""NoFocus""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0
1,1564406191,529187806,1564406204,136554354,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",6,4.804388104498775
1,1564406191,529187806,1564406205,564463085,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.804388104498775
1,1564406191,529187806,1564406207,425687435,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.804388104498775
1,1564406191,529187806,1564406207,425687435,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.804388104498775
1,1564406191,529187806,1564406210,290990382,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",6,10.119442389682774
1,1564406191,529187806,1564406212,417411610,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.119442389682774
1,1564406191,529187806,1564406216,211784225,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.119442389682774
1,1564406191,529187806,1564406216,211784225,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.119442389682774
1,1564406191,529187806,1564406219,78817998,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",6,15.224020525173486
1,1564406191,529187806,1564406220,503267074,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,15.224020525173486
