rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.507205429586E+018,1,0,MANAGER,,1507205429,585819344,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50720543065872E+018,1,0,HUMAN,,1507205430,657590817,beginner,stubborn,YES,,1507205430,455701444,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.50720543075559E+018,1,1,ROBOT,,1507205430,753995970,'','','',,1507205430,753918539,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.50720543302566E+018,1,1,ROBOT,,1507205433,24531220,'','','',,1507205430,753918539,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50720543942545E+018,1,1,SENSORS,,1507205439,425345872,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50720544070732E+018,1,1,OBSERVATION,,1507205440,705863355,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50720544195283E+018,1,1,HUMAN,,1507205441,951555617,beginner,stubborn,YES,,1507205434,78338658,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50720544271E+018,1,2,ROBOT,,1507205442,708722660,'','','',,1507205441,950628746,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.88
1.50720544510726E+018,1,2,OBSERVATION,,1507205445,105583231,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50720544638235E+018,1,2,HUMAN,,1507205446,380911973,beginner,stubborn,YES,,1507205443,781773578,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50720552344998E+018,1,3,ROBOT,,1507205523,448777075,'','','',,1507205446,377706332,idle,GlobalSuccess,TaskHuman,False,'','','','',0,5.88
1.50720552884705E+018,1,3,OBSERVATION,,1507205526,59963193,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50720553010544E+018,1,3,HUMAN,,1507205530,103866733,beginner,stubborn,YES,,1507205524,535080207,idle,Evaluating,Evaluating,True,'','','','','',''
1.50720553844156E+018,2,0,MANAGER,,1507205538,441271269,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
