rosbagTimestamp,task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_expertise,human_mood,human_trust,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.506982667812E+018,5,2,ROBOT,,1506982667,811068805,'','','',,1506982662,883194895,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698267695838E+018,5,3,ROBOT,,1506982676,957478101,'','','',,1506982676,311171285,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.64715
1.5069826950543E+018,6,1,ROBOT,,1506982695,53365016,'','','',,1506982694,209428786,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.5069827045583E+018,6,2,ROBOT,,1506982704,557551457,'','','',,1506982704,53015052,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698272165775E+018,7,1,ROBOT,,1506982721,656981839,'','','',,1506982720,717000818,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698273106527E+018,7,2,ROBOT,,1506982731,64365523,'','','',,1506982730,191727898,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698275126852E+018,8,1,ROBOT,,1506982751,267697636,'','','',,1506982746,619389275,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698276141077E+018,8,2,ROBOT,,1506982761,409730215,'','','',,1506982760,559226003,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698277894852E+018,9,1,ROBOT,,1506982778,947595178,'','','',,1506982776,560326396,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698278819959E+018,9,2,ROBOT,,1506982788,198676351,'','','',,1506982787,574592140,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698281048475E+018,10,1,ROBOT,,1506982810,483917592,'','','',,1506982803,499846884,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698282090971E+018,10,2,ROBOT,,1506982820,908685324,'','','',,1506982819,456622499,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698284130299E+018,11,1,ROBOT,,1506982841,302067369,'','','',,1506982837,603216562,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698284800001E+018,11,2,ROBOT,,1506982847,999141260,'','','',,1506982845,726423900,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698285838242E+018,11,3,ROBOT,,1506982858,381504065,'','','',,1506982857,575181261,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698288429673E+018,12,1,ROBOT,,1506982884,295882915,'','','',,1506982876,774940125,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698288965777E+018,12,2,ROBOT,,1506982889,656709736,'','','',,1506982888,41533272,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698289780722E+018,12,3,ROBOT,,1506982897,805934839,'','','',,1506982893,879529302,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.82358
1.50698290653562E+018,12,4,ROBOT,,1506982906,534761934,'','','',,1506982901,205149233,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-2.82358
1.50698291118877E+018,12,5,ROBOT,,1506982911,187631195,'','','',,1506982910,563371132,idle,GlobalFail,GlobalFail,True,'','','','',-3,-5.53534
1.50698311704948E+018,13,1,ROBOT,,1506983117,48501359,'','','',,1506983115,2310432,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698312652101E+018,13,2,ROBOT,,1506983126,520064251,'','','',,1506983126,90195589,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.88
1.50698314555459E+018,14,1,ROBOT,,1506983145,553606983,'','','',,1506983142,15629106,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698315144837E+018,14,2,ROBOT,,1506983151,447531058,'','','',,1506983149,458284877,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698315536518E+018,14,3,ROBOT,,1506983155,364254388,'','','',,1506983154,806827107,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698317232696E+018,14,4,ROBOT,,1506983172,326058780,'','','',,1506983158,379516040,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,5.53421
1.50698321394305E+018,15,1,ROBOT,,1506983213,942214159,'','','',,1506983208,619281353,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698322293614E+018,15,2,ROBOT,,1506983222,935249416,'','','',,1506983221,999542446,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698324079465E+018,16,1,ROBOT,,1506983240,793501101,'','','',,1506983240,60306968,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698324631697E+018,16,2,ROBOT,,1506983246,316051136,'','','',,1506983244,645915433,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698325340095E+018,16,3,ROBOT,,1506983253,400094593,'','','',,1506983249,689554225,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.82358
1.50698325997913E+018,16,4,ROBOT,,1506983259,978134468,'','','',,1506983256,968822477,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-2.82358
1.50698326884154E+018,16,5,ROBOT,,1506983268,840681875,'','','',,1506983264,968724900,grasp,HumanNeedsHelp,TaskHuman,False,'','','','',-3,-5.53534
1.50698327426979E+018,16,6,ROBOT,,1506983274,268854574,'','','',,1506983272,322315464,idle,GlobalFail,GlobalFail,True,'','','','',-3,-8.19287
1.50698331089392E+018,17,1,ROBOT,,1506983310,893037414,'','','',,1506983310,254261267,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698332033173E+018,17,2,ROBOT,,1506983320,330796366,'','','',,1506983319,792243156,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698333571088E+018,18,1,ROBOT,,1506983335,709842314,'','','',,1506983333,741198031,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698334031751E+018,18,2,ROBOT,,1506983340,316487814,'','','',,1506983339,160619599,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698335012506E+018,18,3,ROBOT,,1506983350,124094176,'','','',,1506983349,568219451,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698336850965E+018,19,1,ROBOT,,1506983368,508525793,'','','',,1506983365,421967694,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698338564942E+018,19,2,ROBOT,,1506983385,648495861,'','','',,1506983372,408839936,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,5.7624
1.50698360857116E+018,20,1,ROBOT,,1506983608,570250852,'','','',,1506983607,211252524,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.5069836175395E+018,20,2,ROBOT,,1506983617,538690112,'','','',,1506983617,86535044,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698363989237E+018,21,1,ROBOT,,1506983639,891498559,'','','',,1506983638,923191969,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.88
1.50698366012073E+018,22,1,ROBOT,,1506983660,119758366,'','','',,1506983654,779030615,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698367012589E+018,22,2,ROBOT,,1506983670,125034920,'','','',,1506983669,475375517,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50698368703982E+018,23,1,ROBOT,,1506983687,38892179,'','','',,1506983686,408510305,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698369322528E+018,23,2,ROBOT,,1506983693,224412898,'','','',,1506983690,589782736,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698370024113E+018,23,3,ROBOT,,1506983700,240222828,'','','',,1506983696,464934908,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.82358
1.50698370501257E+018,23,4,ROBOT,,1506983705,11532298,'','','',,1506983704,110506631,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-5.59068
1.50698371594632E+018,23,5,ROBOT,,1506983715,945332868,'','','',,1506983708,926868724,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-5.59068
1.50698372143521E+018,23,6,ROBOT,,1506983721,434400329,'','','',,1506983720,908907176,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,-0.275626
1.50698375147651E+018,24,1,ROBOT,,1506983751,475567213,'','','',,1506983750,912914117,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698376129708E+018,24,2,ROBOT,,1506983761,296317517,'','','',,1506983755,857251767,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698376548197E+018,24,3,ROBOT,,1506983765,481101278,'','','',,1506983765,131668755,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698377422626E+018,24,4,ROBOT,,1506983774,225536015,'','','',,1506983769,743788311,grasp,HumanNeedsHelp,HumanNeedsHelp,True,'','','','',0,0
1.50698378348375E+018,24,5,ROBOT,,1506983783,482868343,'','','',,1506983781,165869186,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,5.42352
1.50698380312824E+018,25,1,ROBOT,,1506983803,127149523,'','','',,1506983801,485374278,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698380868954E+018,25,2,ROBOT,,1506983808,688618577,'','','',,1506983807,350969261,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.506983816917E+018,25,3,ROBOT,,1506983816,916116985,'','','',,1506983813,63990854,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.82358
1.50698382331013E+018,25,4,ROBOT,,1506983823,309223902,'','','',,1506983821,3948859,cancel all actions,WarningReceived,TaskHuman,False,'','','','',-3,-5.59068
1.50698383714101E+018,25,5,ROBOT,,1506983837,140188164,'','','',,1506983832,239491088,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-8.30244
1.50698384182227E+018,25,6,ROBOT,,1506983841,821332259,'','','',,1506983840,345444011,idle,GlobalFail,WarningReceived,False,'','','','',-3,-10.96
1.50698384728716E+018,25,7,ROBOT,,1506983847,286281304,'','','',,1506983846,737050063,idle,GlobalFail,GlobalFail,True,'','','','',-3,-13.5643
1.50698386727301E+018,26,1,ROBOT,,1506983867,272158499,'','','',,1506983863,649114123,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698387406738E+018,26,2,ROBOT,,1506983874,66155496,'','','',,1506983871,335782750,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698389596406E+018,26,3,ROBOT,,1506983895,963218728,'','','',,1506983878,46997457,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,5.64715
1.50698391835208E+018,27,1,ROBOT,,1506983918,350915508,'','','',,1506983917,360098711,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698392688186E+018,27,2,ROBOT,,1506983926,880959396,'','','',,1506983922,662731044,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698393074625E+018,27,3,ROBOT,,1506983930,745340700,'','','',,1506983930,225709472,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698393937943E+018,27,4,ROBOT,,1506983939,378394096,'','','',,1506983935,137915243,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.7671
1.50698395147635E+018,27,5,ROBOT,,1506983951,475376442,'','','',,1506983947,5584012,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-2.7671
1.50698397192608E+018,27,6,ROBOT,,1506983971,925231914,'','','',,1506983955,697831723,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,2.54795
1.5069839910994E+018,28,1,ROBOT,,1506983991,98374345,'','','',,1506983989,126498392,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698399624465E+018,28,2,ROBOT,,1506983996,243550758,'','','',,1506983995,440682949,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698400114871E+018,28,3,ROBOT,,1506984001,147789200,'','','',,1506984000,604206899,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698401124663E+018,28,4,ROBOT,,1506984011,245448654,'','','',,1506984005,600240525,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698402165825E+018,28,5,ROBOT,,1506984021,657419661,'','','',,1506984015,79126897,grasp,HumanNeedsHelp,GlobalFail,False,'','','','',-3,-2.7671
1.50698407529961E+018,29,1,ROBOT,,1506984075,298495400,'','','',,1506984074,431147533,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698407929122E+018,29,2,ROBOT,,1506984079,290397421,'','','',,1506984078,678841363,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698408398282E+018,29,3,ROBOT,,1506984083,981829019,'','','',,1506984083,570893088,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698410386297E+018,29,4,ROBOT,,1506984103,861938749,'','','',,1506984089,398823145,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,5.53421
1.50698412022599E+018,30,1,ROBOT,,1506984120,225112296,'','','',,1506984118,223079358,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698412652919E+018,30,2,ROBOT,,1506984126,528016889,'','','',,1506984125,617432527,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698413424027E+018,30,3,ROBOT,,1506984134,239398531,'','','',,1506984130,778066779,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698415342316E+018,30,4,ROBOT,,1506984153,422223966,'','','',,1506984138,156505707,grasp,HumanNeedsHelp,HumanNeedsHelp,True,'','','','',0,0
1.50698415770128E+018,30,5,ROBOT,,1506984157,861938749,'','','',,1506984154,398823145,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.53421
1.50698421113146E+018,31,1,ROBOT,,1506984211,130592085,'','','',,1506984210,699138083,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698421535209E+018,31,2,ROBOT,,1506984215,351243744,'','','',,1506984214,967221067,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698422043257E+018,31,3,ROBOT,,1506984220,431659411,'','','',,1506984219,148915810,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698422946514E+018,31,4,ROBOT,,1506984229,464340236,'','','',,1506984225,450096596,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.7671
1.50698424083923E+018,31,5,ROBOT,,1506984240,838301383,'','','',,1506984233,704251237,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-2.7671
1.50698425602619E+018,31,6,ROBOT,,1506984256,25302400,'','','',,1506984245,938154675,idle,GlobalFail,GlobalFail,True,'','','','',-3,-5.42463
1.50698427237122E+018,32,1,ROBOT,,1506984272,370273036,'','','',,1506984271,750666160,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698427930911E+018,32,2,ROBOT,,1506984279,308194747,'','','',,1506984277,288739790,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698428418823E+018,32,3,ROBOT,,1506984284,187174632,'','','',,1506984283,674776494,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698429208404E+018,32,4,ROBOT,,1506984292,83210953,'','','',,1506984287,616654255,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.5069843023773E+018,32,5,ROBOT,,1506984302,376273121,'','','',,1506984296,188023425,grasp,HumanNeedsHelp,GlobalFail,False,'','','','',-3,-2.71176
1.50698434118444E+018,33,1,ROBOT,,1506984341,183631530,'','','',,1506984340,352538335,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698434554701E+018,33,2,ROBOT,,1506984345,546019889,'','','',,1506984345,58502709,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698435106184E+018,33,3,ROBOT,,1506984351,60766519,'','','',,1506984350,506067581,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698435843984E+018,33,4,ROBOT,,1506984358,438960806,'','','',,1506984354,464274448,grasp,HumanNeedsHelp,HumanNeedsHelp,True,'','','','',0,0
1.50698436927114E+018,33,5,ROBOT,,1506984365,503153855,'','','',,1506984362,746475081,grasp,HumanNeedsHelp,HumanNeedsHelp,True,'','','','',0,0
1.50698437413593E+018,33,6,ROBOT,,1506984374,134998621,'','','',,1506984373,154612221,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.31505
1.50698439935134E+018,34,1,ROBOT,,1506984399,350415632,'','','',,1506984397,165625183,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698440299726E+018,34,2,ROBOT,,1506984402,996163329,'','','',,1506984402,553149928,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698441160461E+018,34,3,ROBOT,,1506984411,603551513,'','','',,1506984411,37046662,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.64715
1.50698442840044E+018,35,1,ROBOT,,1506984428,399223709,'','','',,1506984427,758793015,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698443275147E+018,35,2,ROBOT,,1506984432,750277575,'','','',,1506984432,76136547,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698443688962E+018,35,3,ROBOT,,1506984436,888614935,'','','',,1506984436,349469346,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.5069844412561E+018,35,4,ROBOT,,1506984441,255144770,'','','',,1506984440,940773229,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698445630705E+018,35,5,ROBOT,,1506984456,306189368,'','','',,1506984451,125583780,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.42352
1.50698447448915E+018,36,1,ROBOT,,1506984474,488107975,'','','',,1506984472,374424973,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698447917677E+018,36,2,ROBOT,,1506984479,175933570,'','','',,1506984478,771797377,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698448423543E+018,36,3,ROBOT,,1506984484,234529881,'','','',,1506984483,566631294,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698448824334E+018,36,4,ROBOT,,1506984488,242394148,'','','',,1506984487,730130754,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698450643743E+018,36,5,ROBOT,,1506984506,436605514,'','','',,1506984492,448524526,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,5.42352
1.50698452211057E+018,37,1,ROBOT,,1506984522,109635288,'','','',,1506984521,498646257,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.5069845272214E+018,37,2,ROBOT,,1506984527,220363546,'','','',,1506984526,770708834,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698453153357E+018,37,3,ROBOT,,1506984531,532500731,'','','',,1506984530,935071065,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.5069845410388E+018,37,4,ROBOT,,1506984541,37948899,'','','',,1506984535,100326301,idle,TaskHuman,HumanNeedsHelp,False,'','','','',0,0
1.50698455192575E+018,37,5,ROBOT,,1506984551,924842471,'','','',,1506984544,514252280,grasp,HumanNeedsHelp,GlobalFail,False,'','','','',-3,-2.71176
1.50698465132267E+018,38,1,ROBOT,,1506984651,321654618,'','','',,1506984650,568661748,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698466181514E+018,38,2,ROBOT,,1506984661,814280690,'','','',,1506984655,293412308,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.5069846699711E+018,38,3,ROBOT,,1506984669,970280352,'','','',,1506984665,296478211,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.82358
1.50698468394625E+018,38,4,ROBOT,,1506984683,945169680,'','','',,1506984673,542269366,idle,TaskHuman,WarningReceived,False,'','','','',-3,-5.59068
1.50698468912322E+018,38,5,ROBOT,,1506984689,122310455,'','','',,1506984688,422026600,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,-0.167156
1.506984707546E+018,39,1,ROBOT,,1506984707,544985306,'','','',,1506984705,850809561,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698471529802E+018,39,2,ROBOT,,1506984715,297035741,'','','',,1506984711,530736696,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698472314821E+018,39,3,ROBOT,,1506984723,147446530,'','','',,1506984719,271528800,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-2.82358
1.50698473030821E+018,39,4,ROBOT,,1506984730,307287343,'','','',,1506984727,391113060,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-2.82358
1.50698477453363E+018,39,5,ROBOT,,1506984774,924842471,'','','',,1506984544,514252280,idle,GlobalFail,GlobalFail,True,'','','','',-3,-5.64716
1.50698480593741E+018,40,1,ROBOT,,1506984805,936494693,'','','',,1506984803,522399753,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698481080975E+018,40,2,ROBOT,,1506984810,808913874,'','','',,1506984810,255541841,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698481539734E+018,40,3,ROBOT,,1506984815,396351961,'','','',,1506984815,4391055,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50698482254354E+018,40,4,ROBOT,,1506984822,542667113,'','','',,1506984819,243048484,grasp,HumanNeedsHelp,TaskHuman,False,'','','','',-3,-2.7671
1.50698483120313E+018,40,5,ROBOT,,1506984831,202372020,'','','',,1506984825,831149169,idle,TaskHuman,WarningReceived,False,'','','','',-3,-5.47887
1.50698483615095E+018,40,6,ROBOT,,1506984836,150015135,'','','',,1506984834,549295921,grasp,HumanNeedsHelp,WarningReceived,False,'','','','',-3,-8.13639
1.50698484504551E+018,40,7,ROBOT,,1506984845,44506325,'','','',,1506984840,427892937,cancel all actions,WarningReceived,WarningReceived,True,'','','','',0,-8.13639
1.50698485329358E+018,40,8,ROBOT,,1506984853,292679641,'','','',,1506984849,948146557,grasp,HumanNeedsHelp,TaskHuman,False,'','','','',-3,-10.4299
1.50698485754776E+018,40,9,ROBOT,,1506984857,546702396,'','','',,1506984856,468952434,idle,HumanNeedsHelp,WarningReceived,False,'','','','',0,0
1.5069848687302E+018,40,10,ROBOT,,1506984868,729285894,'','','',,1506984865,869785975,grasp,HumanNeedsHelp,GlobalSuccess,False,'','','','',6,-5.52749
