rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565194295601278246,,1565194295,594639896,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194297652966489,,1565194297,645569439,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194300462715037,,1565194300,444281773,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194303937755681,,1565194303,931504151,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194305309628516,,1565194305,303712947,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565194306728844665,,1565194306,723508858,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194308370583062,,1565194308,364885089,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194311761146227,,1565194311,754706002,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565194314219514292,,1565194314,212553058,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194316714737257,,1565194315,698430546,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194318099067071,,1565194318,90954603,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565194319530261560,,1565194319,524392630,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194321023210975,,1565194321,13065660,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194323653380621,,1565194323,646144135,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194325051765587,,1565194325,43190362,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565194326540805986,,1565194326,533418291,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194328034836097,,1565194328,28213793,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194329607586410,,1565194329,600750413,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194332534689135,,1565194332,527789505,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565194340777029823,,1565194340,770208358,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194342281099461,,1565194342,275310364,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194345529985191,,1565194345,523048510,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194347300890947,,1565194347,293270530,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565194348971103312,,1565194348,964133550,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194352005010644,,1565194351,997675885,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194355887740709,,1565194355,880429090,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194358579951893,,1565194358,573658178,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194360082311013,,1565194360,74832350,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194361479212834,,1565194361,473065571,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565194365162932222,,1565194364,122849740,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194366641058227,,1565194366,634113847,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194369660656296,,1565194369,653851588,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194371181500002,,1565194371,175054596,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194372908273963,,1565194372,901518450,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565194375397632543,,1565194375,390675338,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194378907404402,,1565194378,900480598,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194381423824160,,1565194381,416480639,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194382890038859,,1565194382,883377793,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194384291351135,,1565194384,284656354,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565194391805208751,,1565194391,798970742,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565194393346569481,,1565194393,339350181,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565194394750922140,,1565194394,744323446,"[0, 1, 1, 1, 0, 0, 0, 1]",5,15
