rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1584630703007938176,10,1,1,"""ROBOT""",,1584630702,990586428,'',,1584630702,687554616,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630704366118531,10,1,2,"""ROBOT""",,1584630704,346168199,'',,1584630704,324914114,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630705935799833,10,2,3,"""ROBOT""",,1584630705,924293283,'',,1584630705,722376420,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,5.423524780799999,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630707839516553,10,2,4,"""ROBOT""",,1584630707,827872603,'',,1584630707,288230830,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,5.423524780799999,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630710034108430,10,2,5,"""ROBOT""",,1584630710,21635345,'',,1584630709,193673406,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,5.423524780799999,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630710034108430,10,2,6,"""ROBOT""",,1584630710,21635345,'',,1584630709,193673406,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,5.423524780799999,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630713095857974,10,3,7,"""ROBOT""",,1584630713,81253786,'',,1584630712,760862051,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,10.63227798028032,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630716046179159,10,3,8,"""ROBOT""",,1584630716,33970449,'',,1584630714,444835113,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,10.63227798028032,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630717604555902,10,3,9,"""ROBOT""",,1584630717,593069220,'',,1584630717,393812499,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,10.63227798028032,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630717604555902,10,3,10,"""ROBOT""",,1584630717,593069220,'',,1584630717,393812499,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,10.63227798028032,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584630720663605627,10,4,11,"""ROBOT""",,1584630720,652804349,'',,1584630720,343846792,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,15.84103117976064,"[1.2532561655120844e-08, 7.519695799373949e-08, 1.5114477086629417e-15, 0.9994089007377625, 0.0005906675360165536, 3.316980325962504e-07, 1.8018747605097474e-10, 1.4440834812667891e-11]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
