rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564504549998124865,,1564504549,992169511,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504553000653739,,1564504552,994688379,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504556459059321,,1564504556,452223115,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564504559121606964,,1564504559,115393089,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564504562707480539,,1564504562,701111535,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564504564471854150,,1564504564,464593358,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504569320326246,,1564504569,314294207,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564504571684172800,,1564504571,677183218,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504572511740184,,1564504572,504668681,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564504574865328260,,1564504574,857598725,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504575947374084,,1564504575,940400638,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564504590245013450,,1564504590,237856083,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504590787389275,,1564504590,782174589,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564504591415769123,,1564504591,409456937,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504599964687116,,1564504594,308487796,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564504612546194251,,1564504612,540001342,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504613368212941,,1564504613,362232752,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564504613716514083,,1564504613,709750767,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564504613877913948,,1564504613,870832066,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504617722868712,,1564504617,716945965,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504622832251847,,1564504622,825056427,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504638482269757,,1564504638,475394742,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504638529246395,,1564504638,522205699,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564504638654146002,,1564504638,648092580,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504641674564284,,1564504641,667675293,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504651019376630,,1564504651,13642308,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564504652148278400,,1564504652,142634369,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564504664610769961,,1564504664,605129667,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
