rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565015546306498725,,1565015546,299455555,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015547817549588,,1565015547,810618819,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015551041545638,,1565015551,35305238,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015552631155041,,1565015552,624251004,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565015555163127300,,1565015555,155638490,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015555222144180,,1565015555,216015450,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565015555714862676,,1565015555,710101243,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565015556321249815,,1565015556,313585994,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015559100852065,,1565015559,96793249,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565015562223181164,,1565015562,214885457,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565015562684591576,,1565015562,676555916,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015563756833525,,1565015563,749156904,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565015565624708936,,1565015565,617566616,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565015570529993902,,1565015570,522673815,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565015570637352196,,1565015570,631193436,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015573619107267,,1565015573,612328420,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015577210398783,,1565015577,202736655,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015580494367313,,1565015580,488005111,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565015596075886072,,1565015596,69196174,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015596281319145,,1565015596,274060352,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015600097931075,,1565015600,90624513,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015603686886034,,1565015603,680564385,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015606906839926,,1565015606,880561061,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015611170645392,,1565015611,164749884,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565015614438973577,,1565015614,431908950,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015618305901780,,1565015618,299395545,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565015621979122368,,1565015621,972114958,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565015624589177140,,1565015624,582832174,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015627615847219,,1565015627,609035138,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015645845450883,,1565015645,838820346,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015645954560391,,1565015645,949464847,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015649850859837,,1565015649,844413534,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015665976844321,,1565015665,970716921,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015666167687964,,1565015666,154853221,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565015667277533708,,1565015667,269796341,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565015668736662487,,1565015668,712367504,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015671723975890,,1565015671,716385826,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015674760782400,,1565015674,753516814,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565015677180883528,,1565015677,175179762,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565015679490848259,,1565015678,475438764,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565015680659394378,,1565015680,654742614,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565015682122715594,,1565015682,115725481,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565015685328577718,,1565015685,322010154,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565015687812194831,,1565015687,804897983,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
