rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565112967515961800,,1565112967,507561963,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112970910260119,,1565112970,903594268,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565112973171439660,,1565112973,164795920,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112974537939286,,1565112974,531351206,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565112975961704140,,1565112975,956303249,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565112977679978555,,1565112977,673152930,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565112979468170177,,1565112979,461368833,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112981005778345,,1565112980,998193417,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565112982491320256,,1565112982,485587447,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112984098487831,,1565112984,91868276,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565112986131962298,,1565112986,126048510,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112987700557290,,1565112987,693762290,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565112989236405401,,1565112989,229586574,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112991179334005,,1565112991,172039726,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565112992676674706,,1565112992,669799551,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112994199491333,,1565112994,192878982,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565112995710610637,,1565112995,704084326,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565112999641341553,,1565112999,634423475,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113002675255387,,1565113002,667521092,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113004400328749,,1565113004,393509891,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113005843502151,,1565113005,836836829,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113007285765976,,1565113007,279105573,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565113014596865769,,1565113014,590035866,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113018490645980,,1565113018,483839034,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565113022428435313,,1565113022,419597704,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113023877827319,,1565113023,869735999,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113027296420691,,1565113027,289228140,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113030346382204,,1565113030,340257183,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113032283014902,,1565113032,276062049,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113033770186519,,1565113033,763893331,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113035730498726,,1565113035,723617160,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113037236738225,,1565113037,229920886,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113040239461323,,1565113040,232421476,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113042886250929,,1565113042,879549475,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113046015420024,,1565113046,9634113,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113048113131560,,1565113048,106610010,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113049518901099,,1565113049,512150539,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113051161771327,,1565113051,155147394,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113052690146071,,1565113052,683894455,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113054145060943,,1565113054,138767542,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113056010761251,,1565113056,3419082,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113058178453674,,1565113058,171147723,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113065626759648,,1565113065,618599590,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113067035887911,,1565113067,30216336,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
