rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.54103106975997E+018,2905,0,"""MANAGER""",,1541031069,759791009,"""beginner_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy5.pomdpx""",'','',[]
1.54103107095232E+018,2905,0,"""ROBOT""",,1541031070,950218297,'',,1541031070,946825901,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy5.pomdpx""",'','',[]
1.54103107097057E+018,2905,0,"""HUMAN""",,1541031070,967667382,"""beginner_tired_collaborative.POMDPx""",,1541031070,637397439,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.5410310709785E+018,2905,1,"""ROBOT""",,1541031070,977556996,'',,1541031070,946825901,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy5.pomdpx""","""0""","""0""",[]
1.5410310744274E+018,2905,1,"""OBSERVATION""",,1541031074,425988303,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54103107585974E+018,2905,1,"""HUMAN""",,1541031075,857249926,"""beginner_tired_collaborative.POMDPx""",,1541031072,44172639,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54103107586663E+018,2905,2,"""ROBOT""",,1541031075,865752336,'',,1541031075,669445877,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy5.pomdpx""","""0""","""0""",[]
1.54103107897724E+018,2905,2,"""OBSERVATION""",,1541031078,975898944,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54103108044562E+018,2905,2,"""HUMAN""",,1541031080,443079974,"""beginner_tired_collaborative.POMDPx""",,1541031076,934810310,"""2""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.54103108045668E+018,2905,3,"""ROBOT""",,1541031080,455503069,'',,1541031080,233986289,"""grasp""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy5.pomdpx""","""0""","""0""",[]
1.54103108319395E+018,2905,3,"""OBSERVATION""",,1541031083,192619738,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54103108449334E+018,2905,3,"""HUMAN""",,1541031084,490854795,"""beginner_tired_collaborative.POMDPx""",,1541031081,533089745,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.54103108450354E+018,2905,4,"""ROBOT""",,1541031084,502457108,'',,1541031084,475173485,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy5.pomdpx""","""0""","""0""",[]
1.54103108736165E+018,2905,4,"""OBSERVATION""",,1541031087,360291518,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54103108880984E+018,2905,4,"""HUMAN""",,1541031088,807350153,"""beginner_tired_collaborative.POMDPx""",,1541031085,559126076,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.54103108882002E+018,2905,5,"""ROBOT""",,1541031088,818952645,'',,1541031088,613109738,"""grasp""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""policy5.pomdpx""","""0""","""0""",[]
1.54103109099432E+018,2905,5,"""OBSERVATION""",,1541031090,992986755,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54103109154362E+018,2905,5,"""SENSORS""",,1541031091,543484480,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""robot""",'','','',[]
1.54103109242538E+018,2905,5,"""HUMAN""",,1541031092,423205685,"""beginner_tired_collaborative.POMDPx""",,1541031089,863528343,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
