rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564579315707515761,,1564579315,698310508,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579318801995131,,1564579318,796138928,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579321819775526,,1564579321,813027035,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579324867459405,,1564579324,861428233,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579326311495779,,1564579326,304675516,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579328340661564,,1564579328,332729058,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579330338780573,,1564579330,331383614,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579332649156394,,1564579332,641799528,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579334512581332,,1564579334,505949958,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579335924771809,,1564579335,918831257,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579337945101112,,1564579337,937855133,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579340658402915,,1564579340,651729648,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579342079864505,,1564579342,67064289,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579343738489631,,1564579343,728875855,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579345284751402,,1564579345,277972069,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579346795082928,,1564579346,788306262,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579348204735075,,1564579348,199406319,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579349808586032,,1564579349,802062259,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579351308845894,,1564579351,302696578,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579352817708917,,1564579352,811520464,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579355012482035,,1564579355,5981951,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579362701443865,,1564579362,695121608,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579364187592325,,1564579364,181182552,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579367158424809,,1564579367,152380457,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579370196115172,,1564579370,190027217,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579373215333019,,1564579373,209661929,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579376254341904,,1564579376,247712506,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579389999564962,,1564579389,992672281,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579391505759277,,1564579391,499080882,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579394469092167,,1564579394,463493938,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579413727279926,,1564579413,720787988,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579415232478105,,1564579415,226115755,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579429346584942,,1564579429,340430822,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579430811487725,,1564579430,805700151,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579439485416342,,1564579439,478887681,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579442235316335,,1564579442,229619551,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579445248758733,,1564579445,242677766,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579454271672419,,1564579454,264906290,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579455663294984,,1564579455,657455333,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579457284696241,,1564579457,278948627,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579464756943127,,1564579464,750098762,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579466237336486,,1564579466,230020922,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579467786080382,,1564579467,779853708,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579469184480355,,1564579469,179105760,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579470624776478,,1564579470,619171717,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579473084860526,,1564579473,78262540,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579474926512817,,1564579474,919809643,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579476345266572,,1564579476,330884578,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
