rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1584635309697263100,14,1,1,"""ROBOT""",,1584635309,672205095,'',,1584635309,548453305,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635311067902267,14,1,2,"""ROBOT""",,1584635311,55909341,'',,1584635311,34373014,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635312749898653,14,2,3,"""ROBOT""",,1584635312,737688485,'',,1584635312,443032759,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,5.423524780799999,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635316233388536,14,2,4,"""ROBOT""",,1584635316,221273339,'',,1584635314,125966829,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,5.423524780799999,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635317868848733,14,2,5,"""ROBOT""",,1584635317,855901998,'',,1584635317,589197132,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,5.423524780799999,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635317868848733,14,2,6,"""ROBOT""",,1584635317,855901998,'',,1584635317,589197132,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,5.423524780799999,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635320858976549,14,3,7,"""ROBOT""",,1584635320,843357084,'',,1584635320,616171633,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,10.528102916290713,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635323912190292,14,3,8,"""ROBOT""",,1584635323,899955241,'',,1584635322,231485257,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,10.528102916290713,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635325414850153,14,3,9,"""ROBOT""",,1584635325,403011884,'',,1584635325,299479709,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,10.528102916290713,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1584635327672346046,14,3,10,"""ROBOT""",,1584635327,658760284,'',,1584635326,797506213,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,10.528102916290713,"[0.015097960829734802, 1.117450028687017e-05, 3.331788733795804e-10, 0.9797894954681396, 0.004985044710338116, 1.0471289714066434e-19, 1.3356047929846682e-05, 0.00010299495625076815]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
