task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
11,1,"""OBSERVATION""",,1599817206,691814907,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,2,"""OBSERVATION""",,1599817209,743804281,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,3,"""OBSERVATION""",,1599817213,491632561,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,4,"""OBSERVATION""",,1599817215,60487556,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,5,"""OBSERVATION""",,1599817216,561155745,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,6,"""OBSERVATION""",,1599817217,961715914,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,7,"""OBSERVATION""",,1599817219,606359922,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,8,"""OBSERVATION""",,1599817221,308677990,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,9,"""OBSERVATION""",,1599817223,183656858,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,10,"""OBSERVATION""",,1599817224,583149239,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,11,"""OBSERVATION""",,1599817226,175328524,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,12,"""OBSERVATION""",,1599817227,718307672,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,13,"""OBSERVATION""",,1599817229,545898514,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,14,"""OBSERVATION""",,1599817230,968144648,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,15,"""OBSERVATION""",,1599817232,587586217,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,16,"""OBSERVATION""",,1599817235,587806933,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,17,"""OBSERVATION""",,1599817238,674281545,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,18,"""OBSERVATION""",,1599817241,658872983,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,19,"""OBSERVATION""",,1599817244,712734151,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,20,"""OBSERVATION""",,1599817253,746850865,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,21,"""OBSERVATION""",,1599817267,165490353,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,22,"""OBSERVATION""",,1599817268,712651521,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,23,"""OBSERVATION""",,1599817271,665875330,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,24,"""OBSERVATION""",,1599817274,682977016,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,25,"""OBSERVATION""",,1599817277,782501458,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,26,"""OBSERVATION""",,1599817290,947568372,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,27,"""OBSERVATION""",,1599817292,454555687,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,28,"""OBSERVATION""",,1599817295,494523862,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,29,"""OBSERVATION""",,1599817304,794203556,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,30,"""OBSERVATION""",,1599817306,259251606,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,31,"""OBSERVATION""",,1599817309,304373145,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,32,"""OBSERVATION""",,1599817312,339766932,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,33,"""OBSERVATION""",,1599817325,746930839,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,34,"""OBSERVATION""",,1599817327,224822738,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,35,"""OBSERVATION""",,1599817330,193835366,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,36,"""OBSERVATION""",,1599817333,179969134,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,37,"""OBSERVATION""",,1599817346,617966677,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,38,"""OBSERVATION""",,1599817348,144155791,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,39,"""OBSERVATION""",,1599817349,599868298,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,40,"""OBSERVATION""",,1599817357,197468045,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,41,"""OBSERVATION""",,1599817358,637609765,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,42,"""OBSERVATION""",,1599817360,159918189,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,43,"""OBSERVATION""",,1599817361,806289446,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,44,"""OBSERVATION""",,1599817363,209846068,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
11,45,"""OBSERVATION""",,1599817364,788208160,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,46,"""OBSERVATION""",,1599817366,330241781,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,47,"""OBSERVATION""",,1599817367,818260612,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
11,48,"""OBSERVATION""",,1599817369,406813327,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
11,49,"""OBSERVATION""",,1599817370,797538798,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
