rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565361558229420590,,1565361558,222973416,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361559629435444,,1565361559,622130663,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565361561080783988,,1565361561,74585517,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361564099052618,,1565361564,92223149,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565361565512701721,,1565361565,505506156,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565361566956521449,,1565361566,948741739,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361568335572469,,1565361568,329883535,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565361569758472468,,1565361569,752471261,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565361571134411408,,1565361571,127974024,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565361574600940269,,1565361573,575806139,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361576455538178,,1565361576,448624515,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361577840589608,,1565361577,831400773,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565361580406675463,,1565361580,400712756,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361583417531899,,1565361583,411597392,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361586875285730,,1565361586,868862799,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565361589466117716,,1565361589,460814776,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361590892366818,,1565361590,866432153,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565361592519259392,,1565361592,512357579,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361594067397287,,1565361594,60680059,"[0, 0, 0, 0, 0, 1, 0, 0]",9,35
1565361595558008158,,1565361595,552245856,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361603373243360,,1565361603,366414274,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361605323441042,,1565361605,317775600,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361611173604803,,1565361611,163364102,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565361612650718813,,1565361612,643847250,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565361614293916252,,1565361614,287204152,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565361619302960292,,1565361619,292868788,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565361621597158506,,1565361621,590532304,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361625506381364,,1565361625,500627282,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361629273130031,,1565361629,266608683,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361632295798370,,1565361632,289822801,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361636258143091,,1565361636,251150882,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361640067717473,,1565361640,61352550,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565361654407853309,,1565361654,398823742,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565361663689544456,,1565361663,683658198,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361666655697057,,1565361666,648002833,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361669727331892,,1565361669,720900223,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361672360126775,,1565361672,352610541,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565361676348679416,,1565361676,342226760,"[1, 1, 0, 0, 0, 1, 0, 0]",8,34
1565361678918931972,,1565361678,911922362,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361682926664091,,1565361682,919620239,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361686892729198,,1565361686,886186625,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361691875592270,,1565361691,869475378,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565361696328926124,,1565361696,321589461,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565361705423076165,,1565361698,394425952,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565361707831836881,,1565361707,823686167,"[0, 1, 0, 1, 1, 0, 0, 1]",6,27
