rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564505750551350323,,1564505750,544052171,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564505752012020562,,1564505752,5269924,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505753382540044,,1564505753,376031291,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564505754793230180,,1564505754,786376878,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564505757303748185,,1564505757,296750691,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505758695181489,,1564505758,689010789,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564505760327472209,,1564505760,322539897,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505761953017844,,1564505761,946030829,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564505763693132759,,1564505763,686308036,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505765076820558,,1564505765,72804538,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564505766590618800,,1564505766,583353511,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505769670764922,,1564505769,664765755,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564505772061969714,,1564505772,52425960,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1564505774514609433,,1564505774,508030144,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505775995349134,,1564505775,988635892,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505778980692885,,1564505778,973484970,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505780533682047,,1564505780,526868902,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564505782078845273,,1564505782,69143927,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505783475072657,,1564505783,466285335,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564505784990771480,,1564505784,983872245,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564505787199966485,,1564505787,192596696,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505788590169444,,1564505788,583358284,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564505790262943112,,1564505790,255158176,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505798690504573,,1564505798,683659897,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505800153120639,,1564505800,145223079,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505803992634574,,1564505803,986019837,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505807991425823,,1564505807,984343286,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505821364560692,,1564505821,357600186,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505822832128360,,1564505822,825192592,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505825886201168,,1564505825,879715742,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505833145092258,,1564505833,139323840,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564505834765789880,,1564505834,759560145,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564505838019328605,,1564505838,12903111,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564505849698255129,,1564505844,18928786,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564505851109810738,,1564505851,103866928,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505852569682046,,1564505852,562123451,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505856027284143,,1564505856,20367104,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505858886692402,,1564505858,880181638,"[0, 0, 0, 0, 0, 1, 0, 0]",9,35
1564505860360141278,,1564505860,353352021,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564505862774879001,,1564505861,750266639,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
