rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564409100364387591,,1564409100,357602006,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1564409102987354717,,1564409102,981135802,"[1, 1, 1, 0, 0, 0, 0, 0]",0,6
1564409104691968675,,1564409104,684827687,"[1, 1, 0, 0, 0, 1, 0, 0]",2,34
1564409105103252138,,1564409105,98840213,"[1, 1, 0, 0, 0, 1, 0, 1]",0,39
1564409109469787923,,1564409109,463273094,"[1, 1, 0, 0, 1, 0, 0, 0]",2,18
1564409110074164336,,1564409110,69553497,"[1, 0, 0, 0, 1, 0, 0, 0]",3,16
1564409110606990858,,1564409110,603013947,"[1, 1, 0, 0, 1, 0, 0, 0]",2,18
1564409112034615119,,1564409112,28462852,"[1, 0, 0, 0, 0, 1, 0, 0]",0,32
1564409112331938387,,1564409112,325454103,"[1, 1, 0, 0, 0, 1, 0, 0]",2,34
1564409113326141931,,1564409113,319866454,"[1, 1, 0, 0, 1, 0, 0, 0]",3,18
1564409114257315750,,1564409114,250484713,"[1, 0, 0, 0, 1, 0, 0, 0]",2,16
1564409116053919280,,1564409116,46421490,"[1, 0, 0, 0, 0, 1, 0, 0]",0,32
1564409120015251324,,1564409120,8763678,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564409123474290017,,1564409123,468141113,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409124451312921,,1564409124,445291828,"[0, 0, 0, 0, 0, 1, 0, 0]",2,35
1564409124978424150,,1564409124,971861346,"[0, 0, 0, 0, 0, 1, 0, 1]",0,39
1564409127899478623,,1564409127,893984362,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564409128470263550,,1564409128,466059432,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1564409129810594714,,1564409129,803996806,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564409131137886275,,1564409131,132162075,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564409131326926660,,1564409131,320403951,"[0, 0, 0, 0, 0, 1, 0, 0]",2,19
1564409131643464928,,1564409131,637028715,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409133692590717,,1564409133,686626412,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564409138394435887,,1564409138,387608127,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564409140786535300,,1564409140,780255962,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409150308502890,,1564409150,302191010,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564409165433464960,,1564409165,428073232,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409165561321555,,1564409165,554354897,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409168553038052,,1564409168,547080082,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564409184020645402,,1564409184,13666208,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409184340874098,,1564409184,334518964,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564409186861285260,,1564409186,854542132,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564409189332532609,,1564409189,326601965,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564409189871666690,,1564409189,865029021,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409193000691050,,1564409192,994320655,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564409201339327832,,1564409201,332729538,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564409202050261524,,1564409202,43828039,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564409206143117945,,1564409206,136400360,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564409206923222253,,1564409206,916903580,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564409208006225679,,1564409207,995394022,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564409208436475664,,1564409208,429709854,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564409208669181671,,1564409208,662171301,"[0, 0, 0, 0, 0, 1, 0, 0]",2,19
1564409209540667630,,1564409209,533859308,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409210186318552,,1564409210,173584933,"[0, 0, 0, 0, 0, 1, 0, 0]",2,35
1564409213409678770,,1564409213,403919254,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409218105773517,,1564409218,98989729,"[0, 0, 0, 0, 0, 1, 0, 1]",0,39
1564409220610333055,,1564409220,603511750,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564409221102003688,,1564409221,95120448,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564409221890239992,,1564409221,883770894,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564409224430373914,,1564409224,424697238,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
