rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565195091108859515,,1565195091,101653021,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195094335834094,,1565195094,329776576,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195095593948217,,1565195095,588361760,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195098018928995,,1565195098,11594454,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565195099040749279,,1565195099,34134445,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195101879575931,,1565195101,872455092,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195104653854957,,1565195104,647721386,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565195105924511773,,1565195105,917748759,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565195107985251674,,1565195107,978400571,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195108817222518,,1565195108,810872474,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565195110151120333,,1565195110,145322882,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565195111495747063,,1565195111,483669556,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195113293646718,,1565195113,285533888,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195114092076310,,1565195114,84722040,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195115271726793,,1565195115,264002457,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565195116369718760,,1565195116,362312833,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195116487336657,,1565195116,480310029,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195120547372995,,1565195120,540942061,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195124586673302,,1565195123,566989861,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195126787382775,,1565195126,780923940,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195127126540965,,1565195127,119653842,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195128200809453,,1565195128,193870479,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195131906275291,,1565195131,898802210,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195133043034773,,1565195133,16724701,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565195141088191872,,1565195141,81177648,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195141132628635,,1565195141,125498379,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565195141223655667,,1565195141,219798578,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195144225395780,,1565195144,218322253,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195145998429167,,1565195145,991167387,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195146847751735,,1565195146,841577634,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195149561561463,,1565195149,554169818,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565195150747252038,,1565195150,740443989,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195154508474770,,1565195154,500200853,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195157458474699,,1565195157,450734633,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195161109592727,,1565195161,102073329,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195164149925448,,1565195164,138508282,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195166640949848,,1565195166,633817596,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565195169146356744,,1565195169,138815645,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565195170253434359,,1565195170,246808348,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195173043285943,,1565195173,36131363,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195177217120944,,1565195177,211559363,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195179491840482,,1565195179,485737834,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565195182094727926,,1565195182,87256593,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195182137498725,,1565195182,130473769,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565195184267911333,,1565195184,260918487,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195192071075376,,1565195186,853933052,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565195192170917616,,1565195192,164755704,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565195192316598379,,1565195192,311273844,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195193607822093,,1565195193,600942686,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565195195312457399,,1565195195,304403533,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565195197851826311,,1565195197,844367637,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
