rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50694966591624E+018,1,0,HUMAN,,1506949665,914907222,beginner,stubborn,YES,,1506949665,659807053,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.5069496718419E+018,1,1,HUMAN,,1506949671,840682387,beginner,stubborn,YES,,1506949669,187175099,idle,Evaluating,Evaluating,True,'','','','','',''
1.50694968202359E+018,1,2,HUMAN,,1506949682,22067131,beginner,stubborn,YES,,1506949674,466692728,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50694968615747E+018,1,3,HUMAN,,1506949686,155996879,beginner,stubborn,YES,,1506949683,693366021,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50694969681608E+018,2,0,HUMAN,,1506949696,814518444,beginner,stubborn,YES,,1506949696,651357794,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.5069497074736E+018,2,1,HUMAN,,1506949707,471768555,beginner,stubborn,YES,,1506949699,819545246,grasp,Evaluating,Evaluating,True,'','','','','',''
1.506949711999E+018,2,2,HUMAN,,1506949711,997511766,beginner,stubborn,YES,,1506949709,470757663,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50694972086476E+018,3,0,HUMAN,,1506949720,863718355,beginner,stubborn,YES,,1506949720,738436068,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50694973142066E+018,3,1,HUMAN,,1506949731,419161412,beginner,stubborn,YES,,1506949723,633892738,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50694973565192E+018,3,2,HUMAN,,1506949735,650625633,beginner,stubborn,YES,,1506949733,89929375,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50694974429951E+018,4,0,HUMAN,,1506949744,298328861,beginner,stubborn,YES,,1506949744,50239301,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
