task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1565359889,617599610,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,2,"""OBSERVATION""",,1565359894,192604407,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,3,"""OBSERVATION""",,1565359895,655926882,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,4,"""OBSERVATION""",,1565359898,50901051,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,5,"""OBSERVATION""",,1565359899,543989861,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,6,"""OBSERVATION""",,1565359901,30192737,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,7,"""OBSERVATION""",,1565359902,659413540,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,8,"""OBSERVATION""",,1565359904,25269415,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,9,"""OBSERVATION""",,1565359905,692103980,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,10,"""OBSERVATION""",,1565359907,741361815,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,11,"""OBSERVATION""",,1565359909,212570934,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,12,"""OBSERVATION""",,1565359910,602173215,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,13,"""OBSERVATION""",,1565359912,237424444,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,14,"""OBSERVATION""",,1565359915,184699652,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,15,"""OBSERVATION""",,1565359918,713101786,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,16,"""OBSERVATION""",,1565359921,162764220,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,17,"""OBSERVATION""",,1565359922,582242558,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,18,"""OBSERVATION""",,1565359925,566592702,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,19,"""OBSERVATION""",,1565359927,51811007,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,20,"""OBSERVATION""",,1565359928,487653640,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
