task_id,type,TaskHuman,GlobalSuccess,GlobalFail,FailedToGrasp,NoAttention,Evaluating,Tired,Recovery,RobotIntefered,WarningTheRobot,RobotIsWarned,TaskRobot,TaskHuman_avg,TaskHuman_avg,GlobalSuccess_avg,GlobalFail_avg,FailedToGrasp_avg,NoAttention_avg,Evaluating_avg,Tired_avg,Recovery_avg,RobotIntefered_avg,WarningTheRobot_avg,RobotIsWarned_avg,TaskRobot_avg
23,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,10,4,9,0,0,0,1.0434782608695652,0.0,0.0,1.9130434782608696,0.6521739130434783,3.9130434782608696,7.782608695652174,1.9130434782608696,10.173913043478262,0.7391304347826086,0.0,0.0
24,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,7,7,12,13,0,0,0,1.0416666666666667,0.0,0.0,1.8333333333333333,0.625,4.041666666666667,7.75,2.3333333333333335,10.291666666666666,0.7083333333333334,0.0,0.0
25,"""beginner_tired_noncollaborative.POMDPx""",3,0,0,0,0,9,0,0,8,2,0,0,1.12,0.0,0.0,1.76,0.6,4.24,7.44,2.24,10.2,0.76,0.0,0.0
26,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,4,7,0,9,0,0,0,1.1153846153846154,0.0,0.0,1.6923076923076923,0.5769230769230769,4.230769230769231,7.423076923076923,2.1538461538461537,10.153846153846153,0.7307692307692307,0.0,0.0
27,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,4,4,7,9,0,0,0,1.1111111111111112,0.0,0.0,1.6296296296296295,0.5555555555555556,4.222222222222222,7.296296296296297,2.3333333333333335,10.11111111111111,0.7037037037037037,0.0,0.0
28,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,4,7,0,13,0,0,0,1.1071428571428572,0.0,0.0,1.5714285714285714,0.5357142857142857,4.214285714285714,7.285714285714286,2.25,10.214285714285714,0.6785714285714286,0.0,0.0
29,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,10,4,9,0,0,0,1.103448275862069,0.0,0.0,1.5172413793103448,0.5172413793103449,4.068965517241379,7.379310344827586,2.310344827586207,10.172413793103448,0.6551724137931034,0.0,0.0
30,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,7,7,8,3,2,0,0,1.1,0.0,0.0,1.4666666666666666,0.5,4.166666666666667,7.366666666666666,2.5,9.933333333333334,0.7,0.0,0.0
31,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,11,0,0,9,0,0,0,1.096774193548387,0.0,0.0,1.4193548387096775,0.4838709677419355,4.387096774193548,7.129032258064516,2.4193548387096775,9.903225806451612,0.6774193548387096,0.0,0.0
32,"""beginner_tired_noncollaborative.POMDPx""",1,0,0,0,0,0,15,0,9,0,0,0,1.09375,0.0,0.0,1.375,0.46875,4.25,7.375,2.34375,9.875,0.65625,0.0,0.0
