rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1600863492430944991,9,0,0,"""MANAGER""",,1600863492,430710688,'',,0,0,'','','',False,0,'',[],'',[],0,0,"""slow_takeOneReasses_reckless.pomdpx""",'','',[],,0,0,'','',0.0,0,0,0.0,"""START""",0.0,'',0,0,0,0.0
1600863500716522651,9,1,3,"""SENSOR""",,1600863500,716357187,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""0.000000""",[],,1600863499,297220290,"""success""","""HUMAN""",6.856672287,0,1,100.0,'',6.856672287,'',0,0,0,nan
1600863505551804200,9,2,6,"""SENSOR""",,1600863505,551625674,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""5.315055""",[],,1600863504,136261597,"""success""","""HUMAN""",4.839385085,0,2,100.0,'',11.696057372,'',0,0,0,nan
1600863511594884765,9,3,10,"""SENSOR""",,1600863511,594717155,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""10.849264""",[],,1600863510,202899674,"""success""","""HUMAN""",6.073546371,0,3,100.0,'',17.769603743,'',0,0,0,nan
1600863518095409411,9,4,14,"""SENSOR""",,1600863518,95074887,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""16.272789""",[],,1600863516,667798340,"""fail""","""HUMAN""",6.464269878,1,3,75.0,'',24.233873621,'',0,0,0,nan
1600863527984022615,9,5,14,"""SENSOR""",,1600863527,983728327,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""16.272789""",[],,1600863527,975962546,"""ROBOT SUCCEEDED""","""ROBOT""",11.312148608,1,4,80.0,'',35.546022229,'',0,0,0,nan
1600863553396100505,9,6,18,"""SENSOR""",,1600863553,395913116,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""16.957733""",[],,1600863553,389854049,"""ROBOT SUCCEEDED""","""ROBOT""",25.413890478,1,5,83.3333333333,'',60.959912707,'',0,0,0,nan
1600863577418590601,9,7,23,"""SENSOR""",,1600863577,418342515,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""22.957733""",[],,1600863577,411760367,"""ROBOT SUCCEEDED""","""ROBOT""",24.021906648,1,6,85.7142857143,'',84.981819355,'',0,0,0,nan
1600863619391400116,9,8,33,"""SENSOR""",,1600863619,391203346,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""28.957733""",[],,1600863619,382560108,"""ROBOT SUCCEEDED""","""ROBOT""",41.970795365,1,7,87.5,'',126.95261472,'',0,0,0,nan
1600863644554374572,9,9,38,"""SENSOR""",,1600863644,554044802,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""34.957733""",[],,1600863643,779322529,"""ROBOT SUCCEEDED""","""ROBOT""",24.396762974,1,8,88.8888888889,'',151.349377694,'',0,0,0,nan
1600863665856960660,9,10,43,"""SENSOR""",,1600863665,856788410,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""40.957733""",[],,1600863664,445980977,"""ROBOT SUCCEEDED""","""ROBOT""",20.666655497,1,9,90.0,'',172.016033191,'',0,1,0,100.0
1600863665857036188,9,10,43,"""MANAGER-TASK-DONE""",,1600863665,856919541,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""40.957733""",[],,1600863664,445980977,'','',0.0,1,9,90.0,"""success""",172.016033191,'',0,1,0,100.0
