rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564476950744320202,,1564476950,738533755,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476953738547778,,1564476953,730745541,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476960752857169,,1564476960,745700499,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476961609178951,,1564476961,602127701,"[0, 1, 0, 0, 1, 0, 0, 1]",0,39
1564476963772348931,,1564476963,766926769,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476965039437336,,1564476965,32294957,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476970028402754,,1564476970,22774176,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476974213681734,,1564476974,210062702,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476976654634681,,1564476976,647553119,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476978952250462,,1564476978,945594445,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476982148864588,,1564476982,142098838,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564476983157629191,,1564476983,151498566,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476984171588847,,1564476984,165629676,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564476988381986548,,1564476988,375610313,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476992312384910,,1564476992,304776801,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477000714516132,,1564477000,708348004,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477015745680855,,1564477015,738904861,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477015871923916,,1564477015,864466195,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477018290650547,,1564477018,280625428,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477020781153596,,1564477020,774053914,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564477021319803884,,1564477021,313693201,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477023003177146,,1564477022,995900596,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477025998214390,,1564477025,992072682,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564477027560815100,,1564477027,549913318,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564477031938481740,,1564477031,931099795,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564477034973758151,,1564477034,967267331,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564477035921884783,,1564477035,915095390,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477037426548259,,1564477037,419896433,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477039755095363,,1564477039,748527728,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477042442866921,,1564477042,436227431,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477051747312257,,1564477051,740541013,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477055834552465,,1564477055,828035812,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564477062927040955,,1564477062,923306440,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
