rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1540837847679988223,422,0,"""MANAGER""",,1540837847,679827339,"""beginner_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'','',[]
1540837848888669281,422,0,"""ROBOT""",,1540837848,886135496,'',,1540837848,883504127,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""",'','',[]
1540837848908298134,422,0,"""HUMAN""",,1540837848,904612103,"""beginner_tired_collaborative.POMDPx""",,1540837848,559047318,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1540837848917567507,422,1,"""ROBOT""",,1540837848,916537874,'',,1540837848,883504127,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0""",[]
1540837854499364227,422,1,"""SENSORS""",,1540837854,499173697,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1540837856903945007,422,1,"""OBSERVATION""",,1540837856,902322200,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1540837858134120445,422,1,"""HUMAN""",,1540837858,131241805,"""beginner_tired_collaborative.POMDPx""",,1540837849,972849605,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1540837858140457366,422,2,"""ROBOT""",,1540837858,139209683,'',,1540837858,121663898,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88""",[]
1540837858147707558,422,2,"""HUMAN""",,1540837858,144565282,"""beginner_tired_collaborative.POMDPx""",,1540837849,972849605,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1540837868847759656,423,0,"""MANAGER""",,1540837868,847678597,"""beginner_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'','',[]
1540837870037554964,423,0,"""ROBOT""",,1540837870,35554277,'',,1540837870,32384206,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88""",[]
1540837870051141468,423,0,"""HUMAN""",,1540837870,47768214,"""beginner_tired_collaborative.POMDPx""",,1540837869,740930424,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1540837870058590778,423,1,"""ROBOT""",,1540837870,57395978,'',,1540837870,32384206,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0""",[]
1540837872460624923,423,1,"""OBSERVATION""",,1540837872,456526700,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540837874277334864,423,1,"""HUMAN""",,1540837874,66540908,"""beginner_tired_collaborative.POMDPx""",,1540837871,121674190,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1540837874282851815,423,2,"""ROBOT""",,1540837874,281852449,'',,1540837873,690013360,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0""",[]
1540837877585832721,423,2,"""OBSERVATION""",,1540837877,584535755,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540837878987166254,423,2,"""HUMAN""",,1540837878,984743386,"""beginner_tired_collaborative.POMDPx""",,1540837875,341716785,"""2""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1540837878997731701,423,3,"""ROBOT""",,1540837878,996672280,'',,1540837878,841329066,"""grasp""","""TaskHuman""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.8812""",[]
1540837881553003497,423,3,"""OBSERVATION""",,1540837881,551700491,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, True, False]","""ONGOING""",'','','','',[]
1540837883029357054,423,3,"""HUMAN""",,1540837883,26752568,"""beginner_tired_collaborative.POMDPx""",,1540837880,69518116,"""4""","""WarningTheRobot""","""WarningTheRobot""",True,1,'','',[],'','','','','',[]
1540837883039628715,423,4,"""ROBOT""",,1540837883,38609899,'',,1540837882,816122615,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.8812""",[]
1540837886619198214,423,4,"""OBSERVATION""",,1540837886,617909136,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540837888333726346,423,4,"""HUMAN""",,1540837888,331363227,"""beginner_tired_collaborative.POMDPx""",,1540837884,101387187,"""2""","""RobotIsWarned""","""RobotIsWarned""",True,1,'','',[],'','','','','',[]
1540837888345511566,423,5,"""ROBOT""",,1540837888,344579600,'',,1540837887,915226267,"""planning for grasping""","""NoNeedHelp""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.8812""",[]
1540837892052944358,423,5,"""OBSERVATION""",,1540837892,51596817,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540837893600194168,423,5,"""HUMAN""",,1540837893,597945040,"""beginner_tired_collaborative.POMDPx""",,1540837889,402010915,"""2""","""Evaluating""","""Evaluating""",True,1,'','',[],'','','','','',[]
1540837893611667874,423,6,"""ROBOT""",,1540837893,610652997,'',,1540837893,330739592,"""grasp""","""NoNeedHelp""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.8812""",[]
1540837896186409284,423,6,"""OBSERVATION""",,1540837896,185099434,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540837897751898410,423,6,"""HUMAN""",,1540837897,749597994,"""beginner_tired_collaborative.POMDPx""",,1540837894,669914966,"""2""","""RobotInterfered""","""RobotInterfered""",True,1,'','',[],'','','','','',[]
1540837897762722636,423,7,"""ROBOT""",,1540837897,761674462,'',,1540837897,473351693,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.8812""",[]
