rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564579753851203405,,1564579753,844052097,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579755596347115,,1564579755,589873752,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579757429102447,,1564579757,423456027,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579759256611779,,1564579759,250001367,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579761389920909,,1564579761,383200406,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579765745283436,,1564579765,738253638,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579771883939347,,1564579771,876059387,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579773426954496,,1564579773,420301918,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579774969084724,,1564579774,963274727,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579776541091419,,1564579776,533800909,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579779831618085,,1564579779,825835181,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579781481618233,,1564579781,475046987,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579783001026418,,1564579782,994304414,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579786041620920,,1564579786,33962722,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579787981457300,,1564579787,974738410,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564579789516299808,,1564579789,510332357,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579791619049768,,1564579791,612158507,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579800869137325,,1564579800,862969927,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579802275698749,,1564579802,270128537,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564579806125653962,,1564579806,117383742,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579808209139336,,1564579808,202957860,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579809596724846,,1564579809,590158947,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579812145008512,,1564579812,138425639,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579815275782699,,1564579815,268934889,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579819393255720,,1564579819,386637934,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579822517609092,,1564579822,511810442,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579824013776446,,1564579824,7455248,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564579825526553979,,1564579825,519946172,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579826955065640,,1564579826,948150922,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564579828537768774,,1564579828,531591206,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579830107492382,,1564579830,100157129,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564579840333407405,,1564579840,327472091,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564579841723446094,,1564579841,716606168,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
