robot_model_ID,task_id,warnings_received,cumulative_warnings,moving_avg_warnings,task_duration,cumulative_time,moving_avg_time,total_disc_reward,cumulative_reward,moving_avg_reward,success_rate,cumulative_success,moving_avg_success,humans_contribution,human_success_rate
quick_takeOneReasses_reckless,10,3,3.0,3.0,134.187291614,134.187291614,134.187291614,23.824315157532638,23.824315157532638,23.824315157532638,90.0,90.0,90.0,55.55555555555556,83.33333333333334
