task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1564319927,596197830,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,2,"""OBSERVATION""",,1564319930,627646953,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,3,"""OBSERVATION""",,1564319932,50724018,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,4,"""OBSERVATION""",,1564319933,525904047,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,5,"""OBSERVATION""",,1564319934,879156085,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,6,"""OBSERVATION""",,1564319936,284543984,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,7,"""OBSERVATION""",,1564319938,102373665,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,8,"""OBSERVATION""",,1564319939,591950734,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,9,"""OBSERVATION""",,1564319942,979119039,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,10,"""OBSERVATION""",,1564319944,361318126,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,11,"""OBSERVATION""",,1564319946,777133570,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,12,"""OBSERVATION""",,1564319949,331665423,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,13,"""OBSERVATION""",,1564319950,806605922,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,14,"""OBSERVATION""",,1564319952,201243364,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,15,"""OBSERVATION""",,1564319953,888893120,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,16,"""OBSERVATION""",,1564319956,933990482,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,17,"""OBSERVATION""",,1564319958,438722260,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,18,"""OBSERVATION""",,1564319960,74457505,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,19,"""OBSERVATION""",,1564319961,461665110,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,20,"""OBSERVATION""",,1564319963,76711653,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,21,"""OBSERVATION""",,1564319966,94013226,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,22,"""OBSERVATION""",,1564319974,670140652,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,23,"""OBSERVATION""",,1564319976,199257620,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,24,"""OBSERVATION""",,1564319979,128228038,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,25,"""OBSERVATION""",,1564319982,64508406,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,26,"""OBSERVATION""",,1564319983,540838091,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,27,"""OBSERVATION""",,1564319985,848284504,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,28,"""OBSERVATION""",,1564319987,356544085,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,29,"""OBSERVATION""",,1564319989,79027630,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,30,"""OBSERVATION""",,1564319990,629290443,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,31,"""OBSERVATION""",,1564319992,128591778,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,32,"""OBSERVATION""",,1564319993,741577532,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,33,"""OBSERVATION""",,1564319996,95701271,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,34,"""OBSERVATION""",,1564319997,465742070,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,35,"""OBSERVATION""",,1564319998,907291052,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,36,"""OBSERVATION""",,1564320000,405112724,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,37,"""OBSERVATION""",,1564320003,384835628,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,38,"""OBSERVATION""",,1564320004,842734974,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,39,"""OBSERVATION""",,1564320007,874104461,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,40,"""OBSERVATION""",,1564320009,355815090,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,41,"""OBSERVATION""",,1564320010,834697099,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,42,"""OBSERVATION""",,1564320012,214755069,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,43,"""OBSERVATION""",,1564320013,626900867,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,44,"""OBSERVATION""",,1564320015,362196317,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,45,"""OBSERVATION""",,1564320017,800410197,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,46,"""OBSERVATION""",,1564320019,548394648,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,47,"""OBSERVATION""",,1564320027,41936933,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,48,"""OBSERVATION""",,1564320028,458572401,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,49,"""OBSERVATION""",,1564320029,865667873,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,50,"""OBSERVATION""",,1564320031,352604819,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,51,"""OBSERVATION""",,1564320032,960767778,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
2,1,"""OBSERVATION""",,1564320139,399514313,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,2,"""OBSERVATION""",,1564320141,841778563,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
2,3,"""OBSERVATION""",,1564320144,892942259,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,4,"""OBSERVATION""",,1564320146,261855428,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
2,5,"""OBSERVATION""",,1564320147,948473181,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,6,"""OBSERVATION""",,1564320151,350193537,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
2,7,"""OBSERVATION""",,1564320152,832002023,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,8,"""OBSERVATION""",,1564320154,217077432,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
2,9,"""OBSERVATION""",,1564320155,640728097,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
2,10,"""OBSERVATION""",,1564320157,161727732,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,11,"""OBSERVATION""",,1564320158,545145593,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
2,12,"""OBSERVATION""",,1564320160,429830180,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
2,13,"""OBSERVATION""",,1564320163,77789958,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,14,"""OBSERVATION""",,1564320164,458286411,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
2,15,"""OBSERVATION""",,1564320166,94882685,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,16,"""OBSERVATION""",,1564320169,365116432,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
2,17,"""OBSERVATION""",,1564320172,368684884,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
2,18,"""OBSERVATION""",,1564320173,870566744,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,19,"""OBSERVATION""",,1564320175,845730368,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
2,20,"""OBSERVATION""",,1564320177,339126783,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
2,21,"""OBSERVATION""",,1564320186,432994956,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
