robot_model_ID,task_id,warnings_received,cumulative_warnings,moving_avg_warnings,task_duration,cumulative_time,moving_avg_time,total_disc_reward,cumulative_reward,moving_avg_reward,success_rate,cumulative_success,moving_avg_success,humans_contribution,human_success_rate
proactive_average_takeOneReasses_loyal,1,0,0.0,0.0,108.315490037,108.315490037,108.315490037,29.132408605816252,29.132408605816252,29.132408605816252,80.0,80.0,80.0,100.0,80.0
proactive_average_takeOneReasses_loyal,2,0,0.0,0.0,114.47579362,114.47579362,114.47579362,-0.7785525868432224,-0.7785525868432224,-0.7785525868432224,50.0,50.0,50.0,40.0,28.57142857142857
proactive_average_takeOneReasses_loyal,3,0,0.0,0.0,161.863788594,276.339582214,138.169791107,45.06307055807418,44.284517971230954,22.142258985615477,100.0,150.0,75.0,80.0,100.0
proactive_average_takeOneReasses_loyal,4,0,0.0,0.0,126.83518612,403.174768334,134.39158944466666,47.75460869659,92.03912666782095,30.679708889273652,100.0,250.0,83.33333333333333,80.0,100.0
reactive,6,2,2.0,2.0,127.834365566,127.834365566,127.834365566,30.734968317317424,30.734968317317424,30.734968317317424,90.0,90.0,90.0,55.55555555555556,83.33333333333334
reactive,7,3,5.0,2.5,103.538469876,231.372835442,115.686417721,30.51919637507035,61.254164692387775,30.627082346193887,90.0,180.0,90.0,88.88888888888889,88.88888888888889
reactive,8,9,14.0,4.666666666666667,95.69598085,327.068816292,109.022938764,13.451769269295351,74.70593396168313,24.90197798722771,90.0,270.0,90.0,77.77777777777779,87.5
