rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1566831936633197738,,1566831936,626176669,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831940389861971,,1566831940,382777326,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831944488344892,,1566831944,481362520,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566831948354925052,,1566831948,348392894,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831951384736237,,1566831951,378136667,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831952709096719,,1566831952,701922415,"[0, 0, 0, 0, 1, 0, 0, 0]",6,19
1566831952888440115,,1566831952,883734417,"[0, 0, 0, 0, 0, 1, 0, 0]",6,19
1566831954089751027,,1566831954,82772067,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831959545822899,,1566831959,519735324,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566831962472458204,,1566831962,465499886,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831964365988161,,1566831964,359309999,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566831968356062847,,1566831968,348716145,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566831974057387658,,1566831974,49876436,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831977795626294,,1566831977,788429137,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566831986581015892,,1566831979,727529702,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831989196071193,,1566831989,189078608,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831990026035143,,1566831990,12369842,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566831992569908272,,1566831992,562651610,"[1, 1, 0, 0, 0, 1, 0, 0]",8,34
1566831992726538054,,1566831992,719217504,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831995999137841,,1566831995,991967283,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566831999620942865,,1566831999,613681002,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832003656145704,,1566832003,649204282,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832006712001054,,1566832006,706084100,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832008911112304,,1566832008,904365235,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566832015122700843,,1566832015,116878355,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566832025100345178,,1566832025,93028927,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832025252220266,,1566832025,245134800,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566832026435674021,,1566832026,428288386,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832028508524187,,1566832028,496867756,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566832029342718734,,1566832029,335108949,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566832037637450431,,1566832037,630380448,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832037808993438,,1566832037,801354573,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832043887092494,,1566832043,880117129,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566832044631002443,,1566832044,624597704,"[0, 0, 0, 0, 1, 0, 0, 0]",6,19
1566832044881843842,,1566832044,874609745,"[0, 0, 0, 0, 0, 1, 0, 0]",6,19
1566832045046616252,,1566832045,41204020,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832045253676136,,1566832045,248277737,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1566832046926785766,,1566832046,919238654,"[0, 0, 0, 0, 0, 1, 0, 0]",6,19
1566832047090945071,,1566832047,84724091,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832053315030399,,1566832053,309093800,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566832057896449954,,1566832057,889692884,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832062433300500,,1566832062,424984067,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566832067484081955,,1566832067,477384066,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1566832073446473259,,1566832073,437245946,"[0, 1, 1, 0, 0, 0, 1, 0]",11,71
