rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564323677441478323,,1564323677,434462493,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323680989535662,,1564323680,983399292,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564323683237558090,,1564323683,231433524,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564323684876822158,,1564323684,869957097,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564323689849805206,,1564323689,842399992,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564323700327452057,,1564323700,320695114,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564323701874748490,,1564323701,869041925,"[0, 1, 1, 0, 0, 0, 0, 3]",2,23
1564323718525841622,,1564323718,518886751,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323720144271492,,1564323720,139369736,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564323727396033341,,1564323727,390294227,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564323729044756970,,1564323729,37916949,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564323731677254544,,1564323731,670899460,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564323734672289613,,1564323734,666021529,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564323737162391461,,1564323737,155698494,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323746487274883,,1564323746,480003980,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564323750533466900,,1564323750,527541118,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564323752117758930,,1564323752,111179534,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323753821821387,,1564323753,814891440,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564323778429851554,,1564323778,423897854,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323780109335097,,1564323780,103308853,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323783174947949,,1564323783,167689794,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564323800326639237,,1564323800,319628278,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323801994131112,,1564323801,987044863,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564323803656367107,,1564323803,649154864,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564323805225789563,,1564323805,211442116,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
