rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564477554228332781,,1564477554,220314464,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477557158716212,,1564477557,152007506,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477559007682233,,1564477559,1126913,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477559107148031,,1564477559,102286325,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477563937962207,,1564477563,931179413,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477565066079009,,1564477565,58838149,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564477568073846619,,1564477568,69332964,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564477570773516969,,1564477570,766976093,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477577183822541,,1564477577,170460297,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477578252833684,,1564477578,246255697,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477579906337527,,1564477579,900030672,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477583417579781,,1564477583,410801083,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477585874616286,,1564477585,868040075,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477586399305344,,1564477586,392730434,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477589417082338,,1564477589,410432202,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477592526075840,,1564477592,516642275,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477594375699468,,1564477594,370251210,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564477604181294402,,1564477598,694875717,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477609838602251,,1564477609,831666720,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477609967451493,,1564477609,960149821,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477611618046821,,1564477611,611178791,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477614079980210,,1564477614,72958395,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564477614657553072,,1564477614,651465333,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477617661472675,,1564477617,654604979,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477620629915496,,1564477620,624970399,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477623683220179,,1564477623,676429226,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477627468591549,,1564477627,461657167,"[0, 1, 1, 0, 0, 0, 0, 3]",0,23
1564477630224804176,,1564477630,219201114,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564477633269038079,,1564477633,262103180,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564477634537652652,,1564477634,530974469,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564477636198823854,,1564477636,191888452,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477642510534185,,1564477642,504062799,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564477643625872676,,1564477643,618158039,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564477646643582560,,1564477646,636975072,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564477660243327381,,1564477660,236490831,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
