rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1558710056784351720,1,0,0,"""MANAGER""",,1558710056,782845576,'',,0,0,'','','',False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",'','',[],,0,0,'','',0.0,0,0,0.0,"""START""",0.0,'',0,0,0,0.0
1558710058010211025,1,0,0,"""ROBOT""",,1558710057,996066420,'',,1558710057,966276117,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",'','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710059370569633,1,0,1,"""OBSERVATION""",,1558710059,362625341,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710061388408001,1,0,2,"""OBSERVATION""",,1558710061,380683187,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710062738190109,1,1,2,"""SENSOR""",,1558710062,736573717,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','','',[],,1558710061,365924310,"""success""","""HUMAN""",4.580922438,0,1,100.0,'',4.580922438,'',0,0,0,nan
1558710062811409724,1,0,2,"""ROBOT""",,1558710062,803746880,'',,1558710062,711744234,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""5.534209""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710062835820261,1,0,3,"""OBSERVATION""",,1558710062,827961673,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710064299275351,1,0,3,"""ROBOT""",,1558710064,291948820,'',,1558710064,182563331,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""5.534209""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710064322275775,1,0,4,"""OBSERVATION""",,1558710064,314535060,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710066779146669,1,0,5,"""OBSERVATION""",,1558710066,768257194,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710068136301947,1,2,5,"""SENSOR""",,1558710068,134682930,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""5.534209""",[],,1558710066,750015278,"""success""","""HUMAN""",5.384085625,0,2,100.0,'',9.965008063,'',0,0,0,nan
1558710068239464758,1,0,5,"""ROBOT""",,1558710068,231927379,'',,1558710068,106226015,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""10.957734""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710068264934130,1,0,6,"""OBSERVATION""",,1558710068,256749223,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710069782668695,1,0,6,"""ROBOT""",,1558710069,771654575,'',,1558710069,633128839,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""10.957734""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710069805833769,1,0,7,"""OBSERVATION""",,1558710069,797992960,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710072147357317,1,0,8,"""OBSERVATION""",,1558710072,137279449,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710073557989725,1,3,8,"""SENSOR""",,1558710073,556578282,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""10.957734""",[],,1558710072,120321170,"""success""","""HUMAN""",5.370343636,0,3,100.0,'',15.335351699,'',0,0,0,nan
1558710073655660070,1,0,8,"""ROBOT""",,1558710073,647419041,'',,1558710073,525914065,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""16.381260""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710073684519607,1,0,9,"""OBSERVATION""",,1558710073,673212926,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710075144539346,1,0,9,"""ROBOT""",,1558710075,138509271,'',,1558710075,40344339,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""16.381260""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710075162238818,1,0,10,"""OBSERVATION""",,1558710075,156328839,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710076570246989,1,0,11,"""OBSERVATION""",,1558710076,562485600,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710077918325296,1,4,11,"""SENSOR""",,1558710077,916743129,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""16.381260""",[],,1558710076,540516811,"""success""","""HUMAN""",4.421210518,0,4,100.0,'',19.756562217,'',0,0,0,nan
1558710078042303032,1,0,11,"""ROBOT""",,1558710078,35085614,'',,1558710077,888282761,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""22.028412""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710078066911126,1,0,12,"""OBSERVATION""",,1558710078,59278136,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:1 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 1, 0, 0, 0]",'',"[True, False, False, False, True, False]",6,19,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710085896885688,1,0,13,"""OBSERVATION""",,1558710085,884736235,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710087311209244,1,5,13,"""SENSOR""",,1558710087,309715161,'',,0,0,'','','',False,1,'',[],'',[],0,0,'','',"""22.028412""",[],,1558710085,869249390,"""success""","""HUMAN""",9.327687826,0,5,100.0,'',29.084250043,'',0,0,0,nan
1558710088179284733,1,0,13,"""ROBOT""",,1558710088,173322453,'',,1558710087,284943281,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""24.090899""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710088197375812,1,0,14,"""OBSERVATION""",,1558710088,191364677,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710090044680975,1,0,14,"""ROBOT""",,1558710090,37387739,'',,1558710089,583040646,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710090068738244,1,0,15,"""OBSERVATION""",,1558710090,61150810,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710092057256513,1,0,15,"""ROBOT""",,1558710092,49613806,'',,1558710091,444521088,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710092082547834,1,0,16,"""OBSERVATION""",,1558710092,74829911,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710093565637743,1,0,16,"""ROBOT""",,1558710093,559974396,'',,1558710093,449830253,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710093585241879,1,0,17,"""OBSERVATION""",,1558710093,579400412,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710095113445947,1,0,17,"""ROBOT""",,1558710095,107028409,'',,1558710094,946781343,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""24.090899""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710095135898876,1,0,18,"""OBSERVATION""",,1558710095,128047496,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710096581068405,1,0,19,"""OBSERVATION""",,1558710096,564913291,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710097992717598,1,6,19,"""SENSOR""",,1558710097,991222834,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""24.090899""",[],,1558710096,546242271,"""success""","""HUMAN""",10.678480472,0,6,100.0,'',39.762730515,'',0,0,0,nan
1558710098159987777,1,0,19,"""ROBOT""",,1558710098,149005940,'',,1558710097,968390785,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""28.993336""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710098188713277,1,0,20,"""OBSERVATION""",,1558710098,176828642,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710099695118664,1,0,20,"""ROBOT""",,1558710099,687803839,'',,1558710099,569293306,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""28.993336""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710099719604470,1,0,21,"""OBSERVATION""",,1558710099,712055235,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710106815023296,1,0,22,"""OBSERVATION""",,1558710101,622274408,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710108183222661,1,7,22,"""SENSOR""",,1558710108,181877878,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""28.993336""",[],,1558710101,602428585,"""success""","""HUMAN""",5.054701022,0,7,100.0,'',44.817431537,'',0,0,0,nan
1558710108207218499,1,0,23,"""OBSERVATION""",,1558710108,200601252,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1558710109596735344,1,8,23,"""SENSOR""",,1558710109,595402608,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""28.993336""",[],,1558710108,187164970,"""success""","""HUMAN""",6.586354592,0,8,100.0,'',51.403786129,'',0,0,0,nan
1558710109635257769,1,0,23,"""ROBOT""",,1558710109,628652325,'',,1558710109,571246218,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""40.296864""",[],,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
