rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.53622098604659E+018,1,0,"""HUMAN""",,1536220986,42861116,"""beginner_tired_noncollaborative.POMDPx""",,1536220985,689233047,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622098947879E+018,1,1,"""HUMAN""",,1536220989,476168747,"""beginner_tired_noncollaborative.POMDPx""",,1536220987,111939236,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622099293616E+018,1,2,"""HUMAN""",,1536220992,933292811,"""beginner_tired_noncollaborative.POMDPx""",,1536220990,536596672,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53622099642046E+018,1,3,"""HUMAN""",,1536220996,417862803,"""beginner_tired_noncollaborative.POMDPx""",,1536220994,14464907,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622099952655E+018,1,4,"""HUMAN""",,1536220999,524392043,"""beginner_tired_noncollaborative.POMDPx""",,1536220997,483467383,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622100310183E+018,1,5,"""HUMAN""",,1536221003,99364936,"""beginner_tired_noncollaborative.POMDPx""",,1536221000,605197660,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.5362210065394E+018,1,6,"""HUMAN""",,1536221006,537055686,"""beginner_tired_noncollaborative.POMDPx""",,1536221004,192711933,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622101004764E+018,1,7,"""HUMAN""",,1536221010,45229696,"""beginner_tired_noncollaborative.POMDPx""",,1536221007,606503577,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622101006917E+018,1,8,"""HUMAN""",,1536221010,65446016,"""beginner_tired_noncollaborative.POMDPx""",,1536221007,606503577,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622102463068E+018,2,0,"""HUMAN""",,1536221024,627475902,"""beginner_tired_noncollaborative.POMDPx""",,1536221024,293413292,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622103119978E+018,2,1,"""HUMAN""",,1536221031,197229129,"""beginner_tired_noncollaborative.POMDPx""",,1536221025,693836222,"""1""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622103892424E+018,2,2,"""HUMAN""",,1536221038,921790448,"""beginner_tired_noncollaborative.POMDPx""",,1536221032,269737060,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.5362210428713E+018,2,3,"""HUMAN""",,1536221042,868408445,"""beginner_tired_noncollaborative.POMDPx""",,1536221039,995692806,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622104653568E+018,2,4,"""HUMAN""",,1536221046,533179457,"""beginner_tired_noncollaborative.POMDPx""",,1536221043,942353154,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622105019299E+018,2,5,"""HUMAN""",,1536221050,190471124,"""beginner_tired_noncollaborative.POMDPx""",,1536221047,594899074,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622105021305E+018,2,6,"""HUMAN""",,1536221050,209078917,"""beginner_tired_noncollaborative.POMDPx""",,1536221047,594899074,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622106386513E+018,3,0,"""HUMAN""",,1536221063,861953283,"""beginner_tired_noncollaborative.POMDPx""",,1536221063,527629076,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622107060418E+018,3,1,"""HUMAN""",,1536221070,601446508,"""beginner_tired_noncollaborative.POMDPx""",,1536221064,946623815,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.5362210779616E+018,3,2,"""HUMAN""",,1536221077,959016456,"""beginner_tired_noncollaborative.POMDPx""",,1536221071,657592970,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622108143814E+018,3,3,"""HUMAN""",,1536221081,435785071,"""beginner_tired_noncollaborative.POMDPx""",,1536221079,47685741,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622108507699E+018,3,4,"""HUMAN""",,1536221085,74675973,"""beginner_tired_noncollaborative.POMDPx""",,1536221082,524559750,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622108899923E+018,3,5,"""HUMAN""",,1536221088,996981101,"""beginner_tired_noncollaborative.POMDPx""",,1536221086,157562334,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622108901685E+018,3,6,"""HUMAN""",,1536221089,12521384,"""beginner_tired_noncollaborative.POMDPx""",,1536221086,157562334,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622110338447E+018,4,0,"""HUMAN""",,1536221103,380819838,"""beginner_tired_noncollaborative.POMDPx""",,1536221103,65116297,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622110973976E+018,4,1,"""HUMAN""",,1536221109,737169810,"""beginner_tired_noncollaborative.POMDPx""",,1536221104,470871896,"""1""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622111723725E+018,4,2,"""HUMAN""",,1536221117,234972647,"""beginner_tired_noncollaborative.POMDPx""",,1536221110,825576493,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622112490599E+018,4,3,"""HUMAN""",,1536221124,903587766,"""beginner_tired_noncollaborative.POMDPx""",,1536221118,307064117,"""2""","""Recovery""","""Recovery""",True,0,'','',[],'','','','','',[]
1.53622112888126E+018,4,4,"""HUMAN""",,1536221128,878845409,"""beginner_tired_noncollaborative.POMDPx""",,1536221125,960064042,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622113252067E+018,4,5,"""HUMAN""",,1536221132,518514637,"""beginner_tired_noncollaborative.POMDPx""",,1536221129,947120065,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53622113592365E+018,4,6,"""HUMAN""",,1536221135,920565039,"""beginner_tired_noncollaborative.POMDPx""",,1536221133,595879649,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622113594701E+018,4,7,"""HUMAN""",,1536221135,943806804,"""beginner_tired_noncollaborative.POMDPx""",,1536221133,595879649,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622114961721E+018,5,0,"""HUMAN""",,1536221149,614246953,"""beginner_tired_noncollaborative.POMDPx""",,1536221149,233492524,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.5362211558875E+018,5,1,"""HUMAN""",,1536221155,884399888,"""beginner_tired_noncollaborative.POMDPx""",,1536221150,690900015,"""1""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622116308876E+018,5,2,"""HUMAN""",,1536221163,86227495,"""beginner_tired_noncollaborative.POMDPx""",,1536221156,957720327,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622116634135E+018,5,3,"""HUMAN""",,1536221166,338178174,"""beginner_tired_noncollaborative.POMDPx""",,1536221164,146941901,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622117014397E+018,5,4,"""HUMAN""",,1536221170,141821197,"""beginner_tired_noncollaborative.POMDPx""",,1536221167,414196141,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.5362211737966E+018,5,5,"""HUMAN""",,1536221173,794320701,"""beginner_tired_noncollaborative.POMDPx""",,1536221171,229733640,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622117732133E+018,5,6,"""HUMAN""",,1536221177,318496544,"""beginner_tired_noncollaborative.POMDPx""",,1536221174,850516327,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622117733763E+018,5,7,"""HUMAN""",,1536221177,333815401,"""beginner_tired_noncollaborative.POMDPx""",,1536221174,850516327,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622119176812E+018,6,0,"""HUMAN""",,1536221191,764481364,"""beginner_tired_noncollaborative.POMDPx""",,1536221191,376470830,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622119800109E+018,6,1,"""HUMAN""",,1536221197,998736199,"""beginner_tired_noncollaborative.POMDPx""",,1536221192,837689598,"""1""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622120560985E+018,6,2,"""HUMAN""",,1536221205,607137971,"""beginner_tired_noncollaborative.POMDPx""",,1536221199,72269990,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622120898138E+018,6,3,"""HUMAN""",,1536221208,978995033,"""beginner_tired_noncollaborative.POMDPx""",,1536221206,669300620,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.5362212125767E+018,6,4,"""HUMAN""",,1536221212,574259516,"""beginner_tired_noncollaborative.POMDPx""",,1536221210,69021619,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622121633481E+018,6,5,"""HUMAN""",,1536221216,332628286,"""beginner_tired_noncollaborative.POMDPx""",,1536221213,652757871,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622121635567E+018,6,6,"""HUMAN""",,1536221216,352840571,"""beginner_tired_noncollaborative.POMDPx""",,1536221213,652757871,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622123020683E+018,7,0,"""HUMAN""",,1536221230,203619713,"""beginner_tired_noncollaborative.POMDPx""",,1536221229,823704684,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622123395406E+018,7,1,"""HUMAN""",,1536221233,951533445,"""beginner_tired_noncollaborative.POMDPx""",,1536221231,304181920,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53622124119757E+018,7,2,"""HUMAN""",,1536221241,195205873,"""beginner_tired_noncollaborative.POMDPx""",,1536221235,23968961,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622124492897E+018,7,3,"""HUMAN""",,1536221244,926419273,"""beginner_tired_noncollaborative.POMDPx""",,1536221242,276772914,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622124891002E+018,7,4,"""HUMAN""",,1536221248,907703668,"""beginner_tired_noncollaborative.POMDPx""",,1536221245,989233426,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622125273618E+018,7,5,"""HUMAN""",,1536221252,733840265,"""beginner_tired_noncollaborative.POMDPx""",,1536221249,987575807,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622125275542E+018,7,6,"""HUMAN""",,1536221252,751488490,"""beginner_tired_noncollaborative.POMDPx""",,1536221249,987575807,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622126667232E+018,8,0,"""HUMAN""",,1536221266,669054033,"""beginner_tired_noncollaborative.POMDPx""",,1536221266,329541697,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622127319642E+018,8,1,"""HUMAN""",,1536221273,194160053,"""beginner_tired_noncollaborative.POMDPx""",,1536221267,738892943,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53622127707394E+018,8,2,"""HUMAN""",,1536221277,71167898,"""beginner_tired_noncollaborative.POMDPx""",,1536221274,272110537,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53622128035691E+018,8,3,"""HUMAN""",,1536221280,354373584,"""beginner_tired_noncollaborative.POMDPx""",,1536221278,146799369,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1.53622128350787E+018,8,4,"""HUMAN""",,1536221283,505731588,"""beginner_tired_noncollaborative.POMDPx""",,1536221281,431671972,"""2""","""Recovery""","""Recovery""",True,0,'','',[],'','','','','',[]
1.53622128743243E+018,8,5,"""HUMAN""",,1536221287,430063166,"""beginner_tired_noncollaborative.POMDPx""",,1536221284,572226304,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.5362212912481E+018,8,6,"""HUMAN""",,1536221291,246039945,"""beginner_tired_noncollaborative.POMDPx""",,1536221288,488887261,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.53622129483996E+018,8,7,"""HUMAN""",,1536221294,837367957,"""beginner_tired_noncollaborative.POMDPx""",,1536221292,327582628,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','','',[]
1.5362212948608E+018,8,8,"""HUMAN""",,1536221294,858218092,"""beginner_tired_noncollaborative.POMDPx""",,1536221292,327582628,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.53622130902389E+018,9,0,"""HUMAN""",,1536221309,19331404,"""beginner_tired_noncollaborative.POMDPx""",,1536221308,617233023,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.53622131236372E+018,9,1,"""HUMAN""",,1536221312,361082405,"""beginner_tired_noncollaborative.POMDPx""",,1536221310,113514234,"""2""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.53622132006357E+018,9,2,"""HUMAN""",,1536221320,61061377,"""beginner_tired_noncollaborative.POMDPx""",,1536221313,446852341,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
