rosbagTimestamp,task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.53622113253074E+018,4,6,"""ROBOT""",,1536221132,529533100,'',,1536221132,330858719,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[3.249870860599913e-05, 4.038929780902922e-12, 9.402230885947448e-15, 9.402230885947448e-15, 5.970416760807395e-13, 1.0059049060373582e-07, 7.825688430607158e-10, 7.825688430607158e-10, 0.3553180992603302, 0.6446493268013]"
1.53622113593817E+018,4,7,"""ROBOT""",,1536221135,937099279,'',,1536221135,909122277,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""policy8.pomdpx""","""6""","""5.31505""","[3.249870860599913e-05, 4.038929780902922e-12, 9.402230885947448e-15, 9.402230885947448e-15, 5.970416760807395e-13, 1.0059049060373582e-07, 7.825688430607158e-10, 7.825688430607158e-10, 0.3553180992603302, 0.6446493268013]"
1.53622114960741E+018,5,0,"""ROBOT""",,1536221149,604867822,'',,1536221149,601954174,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy8.pomdpx""","""6""","""5.31505""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.5362211496239E+018,5,1,"""ROBOT""",,1536221149,622674364,'',,1536221149,601954174,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622115589779E+018,5,2,"""ROBOT""",,1536221155,896577199,'',,1536221155,734733682,"""planning for grasping""","""NoFocus""","""NoNeedHelp""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622116309734E+018,5,3,"""ROBOT""",,1536221163,96327941,'',,1536221158,917177572,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622116634683E+018,5,4,"""ROBOT""",,1536221166,345722501,'',,1536221166,321026747,"""idle""","""MayBeTired""","""NoNeedHelp""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622117015422E+018,5,5,"""ROBOT""",,1536221170,152896668,'',,1536221169,954680808,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622117380282E+018,5,6,"""ROBOT""",,1536221173,801803054,'',,1536221173,637075496,"""planning for grasping""","""MayBeTired""","""NoNeedHelp""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622117732844E+018,5,7,"""ROBOT""",,1536221177,327088377,'',,1536221177,308231608,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""policy8.pomdpx""","""6""","""5.31505""","[0.004346823785454035, 2.0509667575385748e-10, 9.361664784037545e-15, 9.361664784037545e-15, 5.944656659290226e-13, 1.0015649110073355e-07, 7.791923772870746e-10, 7.869843443586433e-08, 0.35378503799438477, 0.6418679356575012]"
1.53622119175737E+018,6,0,"""ROBOT""",,1536221191,755000231,'',,1536221191,751952483,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.31505""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.53622119177507E+018,6,1,"""ROBOT""",,1536221191,773887529,'',,1536221191,751952483,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.53622119801318E+018,6,2,"""ROBOT""",,1536221198,12098602,'',,1536221197,730983323,"""planning for grasping""","""NoFocus""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.53622120561483E+018,6,3,"""ROBOT""",,1536221205,613817661,'',,1536221201,316817371,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.53622120899195E+018,6,4,"""ROBOT""",,1536221208,990085348,'',,1536221208,963176315,"""idle""","""MayBeTired""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.5362212125861E+018,6,5,"""ROBOT""",,1536221212,585188926,'',,1536221212,442601805,"""grasp""","""MayBeTired""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.53622121634667E+018,6,6,"""ROBOT""",,1536221216,345609971,'',,1536221216,195831600,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.42352""","[0.36966896057128906, 6.621951431640127e-09, 5.9266632739169746e-15, 5.9266632739169746e-15, 3.76343108152849e-13, 6.340686553585329e-08, 4.932895203424437e-10, 5.032046374253696e-06, 0.22397349774837494, 0.4063524305820465]"
1.53622123019451E+018,7,0,"""ROBOT""",,1536221230,192417359,'',,1536221230,189167674,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy4.pomdpx""","""6""","""5.42352""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622123021359E+018,7,1,"""ROBOT""",,1536221230,212381978,'',,1536221230,189167674,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622123396366E+018,7,2,"""ROBOT""",,1536221233,962496469,'',,1536221233,665349706,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622124120735E+018,7,3,"""ROBOT""",,1536221241,206083599,'',,1536221237,15746321,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622124493943E+018,7,4,"""ROBOT""",,1536221244,938187996,'',,1536221244,747084762,"""planning for grasping""","""WarningReceived""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622124891972E+018,7,5,"""ROBOT""",,1536221248,918379893,'',,1536221248,661867849,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622125274534E+018,7,6,"""ROBOT""",,1536221252,743223607,'',,1536221252,477636649,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""",False,0,'','',[],'','',"""policy4.pomdpx""","""3""","""2.71176""","[0.9708184599876404, 4.428809055601057e-11, 3.963795232305925e-17, 3.963795232305925e-17, 2.187862555241924e-14, 4.240696960255974e-10, 4.651810048272864e-10, 3.365468970173424e-08, 0.02646380290389061, 0.002717714523896575]"
1.53622126666227E+018,8,0,"""ROBOT""",,1536221266,659868539,'',,1536221266,657407064,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy4.pomdpx""","""3""","""2.71176""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622126667821E+018,8,1,"""ROBOT""",,1536221266,677118591,'',,1536221266,657407064,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622127320182E+018,8,2,"""ROBOT""",,1536221273,200815468,'',,1536221272,964052546,"""planning for grasping""","""NoFocus""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622127708668E+018,8,3,"""ROBOT""",,1536221277,85488025,'',,1536221276,846416936,"""planning for grasping""","""NeedsHelp""","""MayBeTired""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622128036857E+018,8,4,"""ROBOT""",,1536221280,366662040,'',,1536221280,262161038,"""planning for grasping""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622128352002E+018,8,5,"""ROBOT""",,1536221283,518985969,'',,1536221283,331186277,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622128744458E+018,8,6,"""ROBOT""",,1536221287,443234730,'',,1536221287,274642890,"""planning for grasping""","""GlobalSuccess""","""NeedsHelp""",False,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
1.53622129126047E+018,8,7,"""ROBOT""",,1536221291,259188157,'',,1536221291,93045962,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""policy4.pomdpx""","""0""","""0""","[0.9600152373313904, 2.7307871675735784e-12, 3.6941578445430346e-17, 7.99874636070101e-18, 1.1657570553325058e-07, 3.865897532651097e-11, 2.4826479760875486e-10, 2.838666546267632e-08, 0.03721122071146965, 0.002773377811536193]"
