task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
12,1,"""OBSERVATION""",,1600777511,109113441,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,2,"""OBSERVATION""",,1600777512,553638785,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,3,"""OBSERVATION""",,1600777513,996867822,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,4,"""OBSERVATION""",,1600777515,518603039,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,5,"""OBSERVATION""",,1600777517,144496008,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,6,"""OBSERVATION""",,1600777519,435771059,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,7,"""OBSERVATION""",,1600777520,909509664,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,8,"""OBSERVATION""",,1600777522,252459823,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,9,"""OBSERVATION""",,1600777523,953886903,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,10,"""OBSERVATION""",,1600777525,391982474,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,11,"""OBSERVATION""",,1600777526,873050984,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,12,"""OBSERVATION""",,1600777528,235150985,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,13,"""OBSERVATION""",,1600777529,907440923,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,14,"""OBSERVATION""",,1600777531,404954816,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,15,"""OBSERVATION""",,1600777534,679548396,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
12,16,"""OBSERVATION""",,1600777536,108044624,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,17,"""OBSERVATION""",,1600777538,210458266,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,18,"""OBSERVATION""",,1600777539,653230542,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,19,"""OBSERVATION""",,1600777541,22888198,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,20,"""OBSERVATION""",,1600777542,882621190,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,21,"""OBSERVATION""",,1600777544,336861339,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,22,"""OBSERVATION""",,1600777546,489501475,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,23,"""OBSERVATION""",,1600777547,863874554,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,24,"""OBSERVATION""",,1600777549,550699480,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,25,"""OBSERVATION""",,1600777558,165448568,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,26,"""OBSERVATION""",,1600777559,673633794,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,27,"""OBSERVATION""",,1600777562,637185292,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,28,"""OBSERVATION""",,1600777564,116746156,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
12,29,"""OBSERVATION""",,1600777565,581032106,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,30,"""OBSERVATION""",,1600777566,949279241,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,31,"""OBSERVATION""",,1600777568,608563458,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,32,"""OBSERVATION""",,1600777572,464776580,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,33,"""OBSERVATION""",,1600777573,818995443,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
12,34,"""OBSERVATION""",,1600777587,237156307,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
12,35,"""OBSERVATION""",,1600777600,234853016,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
