rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,robot_model,human_type,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,immediate_reward,total_disc_reward
1532994689637984593,3,3,"""HUMAN""",,1532994689,634558592,"""beginner""","""new_normal""","""NO""",'','',,1532994688,309214934,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994689647274868,3,4,"""ROBOT""",,1532994689,644294032,'','','','','',,1532994689,619302075,"""planning for grasping""","""NeedsHelp""","""GlobalSuccess""",False,'','',[],'','',"""6""","""5.64715"""
1532994697272639646,4,0,"""MANAGER""",,1532994697,272287474,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994698449089927,4,0,"""ROBOT""",,1532994698,445552187,'','','','','',,1532994698,443643366,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.64715"""
1532994698457931154,4,0,"""HUMAN""",,1532994698,453631942,"""beginner""","""new_normal""","""NO""",'','',,1532994698,127249723,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994698469652494,4,1,"""ROBOT""",,1532994698,466869709,'','','','','',,1532994698,443643366,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994703651900749,4,1,"""SENSORS""",,1532994703,651624713,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994705930780760,4,1,"""OBSERVATION""",,1532994705,927880841,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994707194487878,4,1,"""HUMAN""",,1532994707,191293597,"""beginner""","""new_normal""","""NO""",'','',,1532994699,535734013,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994707202634001,4,2,"""ROBOT""",,1532994707,199884669,'','','','','',,1532994707,179613236,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.88"""
1532994714823799307,5,0,"""MANAGER""",,1532994714,823232727,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994716005464232,5,0,"""ROBOT""",,1532994716,1782470,'','','','','',,1532994715,999709535,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.88"""
1532994716013587029,5,0,"""HUMAN""",,1532994716,9565778,"""beginner""","""new_normal""","""NO""",'','',,1532994715,678010518,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994716026298379,5,1,"""ROBOT""",,1532994716,23217139,'','','','','',,1532994715,999709535,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994721197918858,5,1,"""SENSORS""",,1532994721,197652093,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994723477658855,5,1,"""OBSERVATION""",,1532994723,474411116,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994724732457117,5,1,"""HUMAN""",,1532994724,729080743,"""beginner""","""new_normal""","""NO""",'','',,1532994717,81445897,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994724741428784,5,2,"""ROBOT""",,1532994724,738120746,'','','','','',,1532994724,715481959,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""",False,'','',[],'','',"""3""","""2.94"""
1532994732372475443,6,0,"""MANAGER""",,1532994732,372245055,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994733520595748,6,0,"""ROBOT""",,1532994733,516712566,'','','','','',,1532994733,514954310,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""3""","""2.94"""
1532994733528662730,6,0,"""HUMAN""",,1532994733,524678748,"""beginner""","""new_normal""","""NO""",'','',,1532994733,226860771,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994733538020892,6,1,"""ROBOT""",,1532994733,535280284,'','','','','',,1532994733,514954310,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994736630573563,6,1,"""OBSERVATION""",,1532994736,627500381,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1532994737888601965,6,1,"""HUMAN""",,1532994737,885097275,"""beginner""","""new_normal""","""NO""",'','',,1532994734,600852237,"""1""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994737908192773,6,2,"""ROBOT""",,1532994737,905215790,'','','','','',,1532994737,867003690,"""planning for grasping""","""NoFocus""","""NoFocus""",True,'','',[],'','',"""0""","""0"""
1532994739500229466,6,2,"""OBSERVATION""",,1532994739,496992211,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1532994740796491955,6,2,"""HUMAN""",,1532994740,792797579,"""beginner""","""new_normal""","""NO""",'','',,1532994738,969674773,"""2""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1532994740813012465,6,3,"""ROBOT""",,1532994740,810266330,'','','','','',,1532994740,773523969,"""idle""","""TaskHuman""","""NeedsToBeReminded""",False,'','',[],'','',"""0""","""0"""
1532994741897743888,6,3,"""OBSERVATION""",,1532994741,894487191,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','',''
1532994743236972734,6,3,"""HUMAN""",,1532994743,233433802,"""beginner""","""new_normal""","""NO""",'','',,1532994741,874910715,"""2""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1532994743254828196,6,4,"""ROBOT""",,1532994743,251708819,'','','','','',,1532994743,217501507,"""planning for grasping""","""MayBeTired""","""NeedsToBeReminded""",False,'','',[],'','',"""0""","""0"""
1532994746344846948,6,4,"""OBSERVATION""",,1532994746,341586425,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1532994747636828733,6,4,"""HUMAN""",,1532994747,632988261,"""beginner""","""new_normal""","""NO""",'','',,1532994744,312797319,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1532994747651397217,6,5,"""ROBOT""",,1532994747,648366659,'','','','','',,1532994747,615982252,"""grasp""","""NeedsHelp""","""TaskHuman""",False,'','',[],'','',"""-1""","""-0.922368"""
1532994753323599709,6,5,"""SENSORS""",,1532994753,323299196,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994755606090209,6,5,"""OBSERVATION""",,1532994755,602641389,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994756862354351,6,5,"""HUMAN""",,1532994756,858161779,"""beginner""","""new_normal""","""NO""",'','',,1532994748,707151640,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994756876168393,6,6,"""ROBOT""",,1532994756,873130187,'','','','','',,1532994756,847812397,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""4.50116"""
1532994764482489633,7,0,"""MANAGER""",,1532994764,482248198,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994765662392880,7,0,"""ROBOT""",,1532994765,658754033,'','','','','',,1532994765,656958071,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""4.50116"""
1532994765671704977,7,0,"""HUMAN""",,1532994765,667928040,"""beginner""","""new_normal""","""NO""",'','',,1532994765,353960777,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994765680590442,7,1,"""ROBOT""",,1532994765,677972180,'','','','','',,1532994765,656958071,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994770856012079,7,1,"""SENSORS""",,1532994770,855816682,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994773132030978,7,1,"""OBSERVATION""",,1532994773,128951334,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994774387711203,7,1,"""HUMAN""",,1532994774,384438800,"""beginner""","""new_normal""","""NO""",'','',,1532994766,741487654,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994774401297359,7,2,"""ROBOT""",,1532994774,398228212,'','','','','',,1532994774,374483721,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.88"""
1532994782032484161,8,0,"""MANAGER""",,1532994782,32346156,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994783211023842,8,0,"""ROBOT""",,1532994783,207047668,'','','','','',,1532994783,205536784,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.88"""
1532994783221581222,8,0,"""HUMAN""",,1532994783,216926636,"""beginner""","""new_normal""","""NO""",'','',,1532994782,884348939,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994783230827300,8,1,"""ROBOT""",,1532994783,228115652,'','','','','',,1532994783,205536784,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994788398626857,8,1,"""SENSORS""",,1532994788,398545043,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994790677071602,8,1,"""OBSERVATION""",,1532994790,673921074,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
