rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.54154372404712E+018,6895,0,"""MANAGER""",,1541543724,46026563,"""beginner_nontired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54154372507924E+018,6895,0,"""ROBOT""",,1541543725,77534325,'',,1541543725,75544943,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""",'','',[]
1.54154372719419E+018,6895,0,"""OBSERVATION""",,1541543727,192830102,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154372829083E+018,6895,0,"""HUMAN""",,1541543728,287278458,"""beginner_nontired_noncollaborative.POMDPx""",,1541543724,924340405,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54154372829637E+018,6895,1,"""ROBOT""",,1541543728,295308966,'',,1541543728,258547112,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154373382771E+018,6895,1,"""SENSORS""",,1541543733,827532297,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1.54154373731391E+018,6895,1,"""OBSERVATION""",,1541543737,312345369,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1.54154373839865E+018,6895,1,"""HUMAN""",,1541543738,396574185,"""beginner_nontired_noncollaborative.POMDPx""",,1541543729,359613111,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54154373840611E+018,6895,2,"""ROBOT""",,1541543738,405064046,'',,1541543738,388299674,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.7624""",[]
1.54154373841876E+018,6895,2,"""HUMAN""",,1541543738,415293037,"""beginner_nontired_noncollaborative.POMDPx""",,1541543729,359613111,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.54154375005417E+018,6896,0,"""MANAGER""",,1541543750,53902573,"""beginner_nontired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54154375109892E+018,6896,0,"""ROBOT""",,1541543751,97105234,'',,1541543751,94261757,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.7624""",[]
1.54154375110843E+018,6896,0,"""HUMAN""",,1541543751,105422820,"""beginner_nontired_noncollaborative.POMDPx""",,1541543750,908139351,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54154375111453E+018,6896,1,"""ROBOT""",,1541543751,113587371,'',,1541543751,94261757,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154375682748E+018,6896,1,"""SENSORS""",,1541543756,827331258,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1.54154375996084E+018,6896,1,"""OBSERVATION""",,1541543759,959494299,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1.54154376103768E+018,6896,1,"""HUMAN""",,1541543761,35354446,"""beginner_nontired_noncollaborative.POMDPx""",,1541543752,175067711,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54154376104387E+018,6896,2,"""ROBOT""",,1541543761,42779370,'',,1541543761,26844981,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.88""",[]
1.54154376105473E+018,6896,2,"""HUMAN""",,1541543761,51169576,"""beginner_nontired_noncollaborative.POMDPx""",,1541543752,175067711,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.54154377181269E+018,6897,0,"""MANAGER""",,1541543771,812443321,"""beginner_nontired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54154377285404E+018,6897,0,"""ROBOT""",,1541543772,852474080,'',,1541543772,850524754,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.88""",[]
1.5415437750609E+018,6897,0,"""OBSERVATION""",,1541543775,59518448,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154377614692E+018,6897,0,"""HUMAN""",,1541543776,143908592,"""beginner_nontired_noncollaborative.POMDPx""",,1541543772,669933889,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54154377615263E+018,6897,1,"""ROBOT""",,1541543776,151666785,'',,1541543776,129079942,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154378887747E+018,6897,1,"""OBSERVATION""",,1541543788,876160091,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','','','',[]
1.54154378994659E+018,6897,1,"""HUMAN""",,1541543789,944590511,"""beginner_nontired_noncollaborative.POMDPx""",,1541543777,226847002,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54154378995332E+018,6897,2,"""ROBOT""",,1541543789,952378151,'',,1541543789,936753101,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154379429418E+018,6897,2,"""OBSERVATION""",,1541543794,292843527,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154379967674E+018,6897,2,"""HUMAN""",,1541543799,674453692,"""beginner_nontired_noncollaborative.POMDPx""",,1541543791,20244770,"""2""","""FailedToGrasp""","""FailedToGrasp""",True,0,'','',[],'','','','','',[]
1.54154379968181E+018,6897,3,"""ROBOT""",,1541543799,681004006,'',,1541543795,372579042,"""grasp""","""HumanNeedsHelp""","""WarningReceived""",False,0,'','',[],'','',"""reactive.pomdpx""","""-3""","""-2.82358""",[]
1.54154380259403E+018,6897,3,"""OBSERVATION""",,1541543802,592812654,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, True, False]","""ONGOING""",'','','','',[]
1.54154380398672E+018,6897,3,"""HUMAN""",,1541543803,984718234,"""beginner_nontired_noncollaborative.POMDPx""",,1541543800,744049040,"""4""","""WarningTheRobot""","""WarningTheRobot""",True,1,'','',[],'','','','','',[]
1.54154380399313E+018,6897,4,"""ROBOT""",,1541543803,992055991,'',,1541543803,655290439,"""cancel all actions""","""WarningReceived""","""WarningReceived""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""-2.82358""",[]
1.54154380742804E+018,6897,4,"""OBSERVATION""",,1541543807,426716558,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154382429302E+018,6897,4,"""SENSORS""",,1541543824,292860770,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.54154396266913E+018,6897,4,"""HUMAN""",,1541543962,666571930,"""beginner_nontired_noncollaborative.POMDPx""",,1541543805,57610867,"""2""","""RobotIsWarned""","""RobotIsWarned""",True,1,'','',[],'','','','','',[]
1.54154396267507E+018,6897,5,"""HUMAN""",,1541543962,672859327,"""beginner_nontired_noncollaborative.POMDPx""",,1541543805,57610867,"""2""","""RobotIsWarned""","""GlobalFail""",False,1,'','',[],'','','','','',[]
1.54154397877674E+018,6898,0,"""MANAGER""",,1541543978,776507845,"""beginner_nontired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54154397980628E+018,6898,0,"""ROBOT""",,1541543979,804672185,'',,1541543979,802456978,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""-2.82358""",[]
1.5415439816275E+018,6898,0,"""OBSERVATION""",,1541543981,626173174,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154398271422E+018,6898,0,"""HUMAN""",,1541543982,711346026,"""beginner_nontired_noncollaborative.POMDPx""",,1541543979,666906049,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54154398271966E+018,6898,1,"""ROBOT""",,1541543982,718714209,'',,1541543982,696606899,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154399556067E+018,6898,1,"""OBSERVATION""",,1541543995,559472126,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','','','',[]
1.54154399663025E+018,6898,1,"""HUMAN""",,1541543996,628126337,"""beginner_nontired_noncollaborative.POMDPx""",,1541543983,784204841,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54154399663585E+018,6898,2,"""ROBOT""",,1541543996,634721618,'',,1541543996,620509201,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154400046086E+018,6898,2,"""OBSERVATION""",,1541544000,459482102,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154400586082E+018,6898,2,"""HUMAN""",,1541544005,858744570,"""beginner_nontired_noncollaborative.POMDPx""",,1541543997,697691998,"""2""","""FailedToGrasp""","""FailedToGrasp""",True,0,'','',[],'','','','','',[]
1.54154400586523E+018,6898,3,"""ROBOT""",,1541544005,864389156,'',,1541544001,524998964,"""grasp""","""HumanNeedsHelp""","""WarningReceived""",False,0,'','',[],'','',"""reactive.pomdpx""","""-3""","""-2.82358""",[]
1.54154400899411E+018,6898,3,"""OBSERVATION""",,1541544008,992854539,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, True, False]","""ONGOING""",'','','','',[]
1.5415440103536E+018,6898,3,"""HUMAN""",,1541544010,351554717,"""beginner_nontired_noncollaborative.POMDPx""",,1541544006,934130727,"""4""","""WarningTheRobot""","""WarningTheRobot""",True,1,'','',[],'','','','','',[]
1.5415440103581E+018,6898,4,"""ROBOT""",,1541544010,357283926,'',,1541544010,57154246,"""cancel all actions""","""WarningReceived""","""WarningReceived""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""-2.82358""",[]
1.54154401367747E+018,6898,4,"""OBSERVATION""",,1541544013,676178205,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154401901042E+018,6898,4,"""HUMAN""",,1541544019,7979485,"""beginner_nontired_noncollaborative.POMDPx""",,1541544011,413705628,"""2""","""RobotIsWarned""","""RobotIsWarned""",True,1,'','',[],'','','','','',[]
1.54154401901479E+018,6898,5,"""ROBOT""",,1541544019,14014979,'',,1541544014,742785145,"""grasp""","""HumanNeedsHelp""","""TaskHuman""",False,0,'','',[],'','',"""reactive.pomdpx""","""0""","""-2.82358""",[]
1.54154403064316E+018,6898,5,"""OBSERVATION""",,1541544022,326390459,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154403064325E+018,6898,5,"""SENSORS""",,1541544030,643087854,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""robot""",'','','',[]
1.54154403198648E+018,6898,5,"""HUMAN""",,1541544031,984472190,"""beginner_nontired_noncollaborative.POMDPx""",,1541544020,76030495,"""2""","""RobotInterfered""","""RobotInterfered""",True,1,'','',[],'','','','','',[]
1.54154403199236E+018,6898,6,"""ROBOT""",,1541544031,991309824,'',,1541544031,697178253,"""grasp""","""HumanNeedsHelp""","""GlobalSuccess""",False,0,'','',[],'','',"""reactive.pomdpx""","""6""","""2.49148""",[]
1.54154403200302E+018,6898,6,"""HUMAN""",,1541544031,999625858,"""beginner_nontired_noncollaborative.POMDPx""",,1541544020,76030495,"""2""","""RobotInterfered""","""GlobalSuccess""",False,1,'','',[],'','','','','',[]
1.54154404295459E+018,6899,0,"""MANAGER""",,1541544042,954462290,"""beginner_nontired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54154404402813E+018,6899,0,"""ROBOT""",,1541544044,26441994,'',,1541544044,24573228,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""2.49148""",[]
1.54154404612762E+018,6899,0,"""OBSERVATION""",,1541544046,126205108,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154404722191E+018,6899,0,"""HUMAN""",,1541544047,218783355,"""beginner_nontired_noncollaborative.POMDPx""",,1541544043,818018157,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.5415440472276E+018,6899,1,"""ROBOT""",,1541544047,226635020,'',,1541544047,202993366,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154405282755E+018,6899,1,"""SENSORS""",,1541544052,827406790,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1.54154405644403E+018,6899,1,"""OBSERVATION""",,1541544056,442795471,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1.54154405750577E+018,6899,1,"""HUMAN""",,1541544057,503772230,"""beginner_nontired_noncollaborative.POMDPx""",,1541544048,290289845,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54154405751096E+018,6899,2,"""ROBOT""",,1541544057,510040972,'',,1541544057,496022445,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.7624""",[]
1.54154405752176E+018,6899,2,"""HUMAN""",,1541544057,518819098,"""beginner_nontired_noncollaborative.POMDPx""",,1541544048,290289845,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.54154406916724E+018,6900,0,"""MANAGER""",,1541544069,167143200,"""beginner_nontired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.5415440701975E+018,6900,0,"""ROBOT""",,1541544070,195761535,'',,1541544070,193923308,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.7624""",[]
1.54154407207737E+018,6900,0,"""OBSERVATION""",,1541544072,76177097,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54154407316112E+018,6900,0,"""HUMAN""",,1541544073,158223119,"""beginner_nontired_noncollaborative.POMDPx""",,1541544070,35420741,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54154407316613E+018,6900,1,"""ROBOT""",,1541544073,165346352,'',,1541544073,142756975,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""0""","""0""",[]
1.54154407882778E+018,6900,1,"""SENSORS""",,1541544078,827604398,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1.54154408191077E+018,6900,1,"""OBSERVATION""",,1541544081,909516428,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1.54154408299212E+018,6900,1,"""HUMAN""",,1541544082,989981304,"""beginner_nontired_noncollaborative.POMDPx""",,1541544074,229829692,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54154408299812E+018,6900,2,"""ROBOT""",,1541544082,997248583,'',,1541544082,981790468,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.7624""",[]
1.54154408301219E+018,6900,2,"""HUMAN""",,1541544083,8180118,"""beginner_nontired_noncollaborative.POMDPx""",,1541544074,229829692,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.54154409430249E+018,6901,0,"""MANAGER""",,1541544094,302303679,"""beginner_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""reactive.pomdpx""",'','',[]
1.54154409536218E+018,6901,0,"""ROBOT""",,1541544095,360480478,'',,1541544095,358350012,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""reactive.pomdpx""","""6""","""5.7624""",[]
1.54154409759422E+018,6901,0,"""OBSERVATION""",,1541544097,592821908,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
