rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1566829795238914973,,1566829795,231833376,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829799211313505,,1566829799,204598403,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829800703151015,,1566829800,669081721,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829804178646081,,1566829804,170966643,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829805655864221,,1566829805,648910525,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829807051110913,,1566829807,44979878,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566829809472684491,,1566829809,465649106,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829812202241716,,1566829812,194800616,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829816246109174,,1566829816,239145229,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829818677702238,,1566829818,668252266,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566829820102413888,,1566829820,96339979,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829822048670792,,1566829822,41430017,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829828469348178,,1566829828,462338661,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829829874796539,,1566829829,867390254,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566829831306420683,,1566829831,299211763,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829833218967270,,1566829833,211279568,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829842279640694,,1566829842,272442673,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829843666266546,,1566829843,660361262,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1566829845131335272,,1566829845,124515666,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829847378215413,,1566829847,370891310,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829850786823992,,1566829850,780243585,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829853211815181,,1566829853,199282047,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1566829856650304441,,1566829856,643933253,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829860646083386,,1566829860,639179425,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829862036137652,,1566829862,30166865,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1566829865919198493,,1566829865,912158502,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829867423202126,,1566829867,418257950,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829870128180316,,1566829870,121739285,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829872872262667,,1566829872,865263735,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829875888851954,,1566829875,881905149,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1566829880822234457,,1566829880,815475040,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829882286699150,,1566829882,279026086,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829894302859755,,1566829886,258977371,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829895753969028,,1566829895,748116501,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829897246917352,,1566829897,239605210,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566829899792268176,,1566829899,784708279,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829901283085160,,1566829901,275734341,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829903623950726,,1566829903,616885997,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829905381496207,,1566829905,374628052,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1566829907868300649,,1566829907,861561504,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829909884888618,,1566829909,877798121,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829911398232203,,1566829911,390791946,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1566829912906715157,,1566829912,899886895,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1566829914588655437,,1566829914,581572727,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
