rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565112434859909263,,1565112434,854235430,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565112437795094285,,1565112437,789627864,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112440927446935,,1565112440,916777847,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112442691737405,,1565112442,686350720,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112444980831186,,1565112444,974678936,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565112449269162290,,1565112449,259507502,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565112454216690829,,1565112454,209175276,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565112455878987795,,1565112455,872572989,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565112456690665127,,1565112456,683448470,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112459710866946,,1565112459,704064528,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112460145560934,,1565112460,138450940,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565112464067206839,,1565112464,60067376,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112464146796264,,1565112464,140648181,"[0, 1, 0, 0, 1, 0, 0, 1]",0,39
1565112466375054337,,1565112466,367685801,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565112469386347025,,1565112469,379710926,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112470927212996,,1565112470,919889251,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565112472420378885,,1565112472,412865977,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565112475404877018,,1565112475,398210220,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112493050094514,,1565112493,44244335,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565112493233225149,,1565112493,226058739,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565112496215007454,,1565112496,209232185,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112511631611958,,1565112511,624592013,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1565112511773709476,,1565112511,767144577,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1565112512509470378,,1565112512,502967021,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565112515489397380,,1565112515,482589951,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112535865723644,,1565112535,859995201,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565112536290416137,,1565112536,286134917,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112537278436240,,1565112537,271950507,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565112540395789283,,1565112540,389809290,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565112544087527996,,1565112544,80506518,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565112545360611431,,1565112545,354041667,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565112549359988426,,1565112549,353569977,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112552387061947,,1565112552,380281438,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1565112555469736010,,1565112555,464457352,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565112557363635133,,1565112557,356104316,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112564228044583,,1565112564,220872619,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565112565029906457,,1565112565,22301622,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565112567577738137,,1565112567,570346850,"[0, 1, 0, 1, 0, 1, 0, 1]",1,43
