rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1507200544241347357,1,0,MANAGER,,1507200544,237961641,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200555890478509,1,1,SENSORS,,1507200555,890330006,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200572082809347,2,0,MANAGER,,1507200572,81972895,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200579888837664,2,1,SENSORS,,1507200579,888724337,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200593400034903,3,0,MANAGER,,1507200593,399273009,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200601889080055,3,1,SENSORS,,1507200601,888978875,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200621952943192,4,0,MANAGER,,1507200621,952790176,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200662879934669,4,6,SENSORS,,1507200662,879749550,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200679563899653,5,0,MANAGER,,1507200679,563596498,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507200724890367611,5,5,SENSORS,,1507200724,890147415,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507200745191671310,6,0,MANAGER,,1507200745,191463374,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200760878011543,6,2,SENSORS,,1507200760,877842012,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200777032425847,7,0,MANAGER,,1507200777,32229231,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200786890214455,7,1,SENSORS,,1507200786,890041076,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200802722618717,8,0,MANAGER,,1507200802,722245981,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200812889849797,8,1,SENSORS,,1507200812,889661501,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200827480864753,9,0,MANAGER,,1507200827,480129639,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200837890315436,9,1,SENSORS,,1507200837,890223390,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200854051028618,10,0,MANAGER,,1507200854,50832214,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200879877945396,10,3,SENSORS,,1507200879,877752358,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200897584951948,11,0,MANAGER,,1507200897,584734666,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200930076542460,11,4,SENSORS,,1507200930,76416330,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507200944130468848,12,0,MANAGER,,1507200944,130310403,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507200954877841248,12,1,SENSORS,,1507200954,877724310,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200968890894863,13,0,MANAGER,,1507200968,890601026,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507200977877849452,13,1,SENSORS,,1507200977,877697532,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507200991949915973,14,0,MANAGER,,1507200991,949594381,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507201000890780748,14,1,SENSORS,,1507201000,890656704,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507201015597678146,15,0,MANAGER,,1507201015,597488530,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507201047845450457,15,5,SENSORS,,1507201047,845326851,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507202940912426534,16,0,MANAGER,,1507202940,910075207,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507202953729095337,16,2,SENSORS,,1507202953,728969775,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507203179852261766,17,0,MANAGER,,1507203179,852113875,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507203212295432474,17,5,SENSORS,,1507203212,294584467,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203228227779239,18,0,MANAGER,,1507203228,227617044,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507203239730044738,18,1,SENSORS,,1507203239,729878776,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507203255906063116,19,0,MANAGER,,1507203255,905421189,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507203288129393596,19,4,SENSORS,,1507203288,129307592,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203303537648953,20,0,MANAGER,,1507203303,534290699,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507203329729245715,20,4,SENSORS,,1507203329,729092846,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507203502590452210,21,0,MANAGER,,1507203502,590148199,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507203534929474666,21,5,SENSORS,,1507203534,929382126,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203558111724104,22,0,MANAGER,,1507203558,111437646,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507203579847369452,22,3,SENSORS,,1507203579,846778335,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507203596108871514,23,0,MANAGER,,1507203596,108655902,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507203628846411236,23,3,SENSORS,,1507203628,846307223,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203654093632944,24,0,MANAGER,,1507203654,93325269,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507203686397382698,24,4,SENSORS,,1507203686,396522621,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203706776830737,25,0,MANAGER,,1507203706,776668625,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507203739131188514,25,4,SENSORS,,1507203739,130576432,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203765264703397,26,0,MANAGER,,1507203765,263348113,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507203797579812207,26,4,SENSORS,,1507203797,579620612,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203817815365631,27,0,MANAGER,,1507203817,815020976,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507203850030158234,27,4,SENSORS,,1507203850,30026027,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203870685072453,28,0,MANAGER,,1507203870,684512795,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507203903029931325,28,4,SENSORS,,1507203903,29774878,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507203931027543948,29,0,MANAGER,,1507203931,27220057,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507203943848563494,29,1,SENSORS,,1507203943,848424190,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507203961412022903,30,0,MANAGER,,1507203961,411323222,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1507203986847837428,30,3,SENSORS,,1507203986,847669826,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507204012095059373,31,0,MANAGER,,1507204012,94240575,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507204022849780981,31,1,SENSORS,,1507204022,849649793,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507204049486562506,32,0,MANAGER,,1507204049,486283439,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507204061848128462,32,1,SENSORS,,1507204061,847987045,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1507204086418609080,33,0,MANAGER,,1507204086,418242467,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507204118730545610,33,4,SENSORS,,1507204118,730221058,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507204140521589980,34,0,MANAGER,,1507204140,520329107,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1507204172964041380,34,4,SENSORS,,1507204172,963827181,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507204190635186612,35,0,MANAGER,,1507204190,634753322,beginner,distracted,YES,,0,0,'','','',False,'','',START,'','',''
1507204223047719855,35,4,SENSORS,,1507204223,47408916,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507204242765461902,36,0,MANAGER,,1507204242,765199561,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1507204275133614307,36,3,SENSORS,,1507204275,133511538,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1507204305150881241,37,0,MANAGER,,1507204305,150318349,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
