task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1564415851,382254729,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,2,"""OBSERVATION""",,1564415854,651264076,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,3,"""OBSERVATION""",,1564415857,635267988,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,4,"""OBSERVATION""",,1564415859,212611099,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,5,"""OBSERVATION""",,1564415860,634015609,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,6,"""OBSERVATION""",,1564415862,372686959,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,7,"""OBSERVATION""",,1564415864,428503883,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,8,"""OBSERVATION""",,1564415865,817438929,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,9,"""OBSERVATION""",,1564415867,444525096,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,10,"""OBSERVATION""",,1564415868,932794966,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,11,"""OBSERVATION""",,1564415871,658096523,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,12,"""OBSERVATION""",,1564415873,63966540,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,13,"""OBSERVATION""",,1564415874,693349710,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,14,"""OBSERVATION""",,1564415876,235160316,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,15,"""OBSERVATION""",,1564415878,881948702,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,16,"""OBSERVATION""",,1564415880,292896821,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,17,"""OBSERVATION""",,1564415881,844673025,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,18,"""OBSERVATION""",,1564415884,908068112,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,19,"""OBSERVATION""",,1564415887,297070287,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,20,"""OBSERVATION""",,1564415890,705481406,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,21,"""OBSERVATION""",,1564415892,107506775,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,22,"""OBSERVATION""",,1564415899,831398670,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
